Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,demand_lag_1,demand_lag_7,demand_lag_30,rolling_demand_7,rolling_demand_30,volatility_7,volatility_30,inventory_ratio,days_until_stockout,low_stock,overstock
2022-05-02,P0015,135,19.51,2633.85,S004,4108,03-02-2022,S004,56.78431372549019,23.93,135.0,187.0,129.0,187.28571428571428,177.06666666666666,49.15863534081705,51.44058060843928,21.93440122044241,21.93440122044241,0,1
2022-05-03,P0015,135,19.51,2633.85,S004,4963,04-02-2022,S004,56.78431372549019,31.7,135.0,216.0,129.0,175.71428571428572,177.26666666666668,50.77963596336066,51.25859613919333,28.24471544715447,28.24471544715447,0,1
2022-05-04,P0015,135,19.51,2633.85,S004,4124,05-02-2022,S004,56.78431372549019,37.4,135.0,230.0,129.0,162.14285714285714,177.46666666666667,46.35525346505541,51.07515310175607,25.43436123348018,25.43436123348018,0,1
2022-05-05,P0015,135,19.51,2633.85,S004,4251,06-02-2022,S004,56.78431372549019,29.7,135.0,230.0,129.0,148.57142857142858,177.66666666666666,35.90662493587677,50.89023572311322,28.612499999999997,28.612499999999997,0,1
2022-05-06,P0015,135,19.51,2633.85,S004,1872,07-02-2022,S004,56.78431372549019,36.3,135.0,230.0,129.0,135.0,177.86666666666667,0.0,50.70382787245502,13.866666666666667,13.866666666666667,0,1
2022-05-07,P0015,39,74.81,2917.59,S002,4884,01-02-2022,S002,56.78431372549019,38.78,135.0,135.0,38.0,121.28571428571428,177.9,36.28458940888616,50.6089470078304,40.26855123674912,40.26855123674912,0,1
2022-05-08,P0015,135,19.51,2633.85,S004,3492,08-02-2022,S004,56.78431372549019,23.15,39.0,135.0,223.0,121.28571428571428,174.96666666666667,36.28458940888616,50.45481647719208,28.791519434628977,28.791519434628977,0,1
2022-05-09,P0015,230,96.08,22098.4,S005,2944,09-02-2022,S005,56.78431372549019,28.86,135.0,135.0,228.0,134.85714285714286,175.03333333333333,55.13749048644558,50.528573912284536,21.83050847457627,21.83050847457627,0,1
2022-05-10,P0015,230,96.08,22098.4,S005,1828,08-02-2022,S005,56.78431372549019,34.09,230.0,135.0,223.0,148.42857142857142,175.26666666666668,65.83276069672601,50.77328467591609,12.315688161693938,12.315688161693938,0,1
2022-05-11,P0015,230,96.08,22098.4,S005,3502,07-02-2022,S005,56.78431372549019,23.02,230.0,135.0,216.0,162.0,175.73333333333332,72.09715667070378,51.22292949204616,21.617283950617285,21.617283950617285,0,1
2022-05-12,P0015,230,96.08,22098.4,S005,1851,06-02-2022,S005,56.78431372549019,24.67,230.0,135.0,216.0,175.57142857142858,176.2,75.04855571085771,51.66430102111134,10.542717656631407,10.542717656631407,0,1
2022-05-13,P0015,230,96.08,22098.4,S005,1635,05-02-2022,S005,56.78431372549019,37.99,230.0,135.0,216.0,189.14285714285717,176.66666666666666,75.07868887913213,52.09760953767683,8.644259818731117,8.644259818731117,0,1
2022-05-14,P0015,230,96.08,22098.4,S005,4394,04-02-2022,S005,56.78431372549019,30.61,230.0,39.0,216.0,216.42857142857144,177.13333333333333,35.90662493587638,52.52305459860291,20.3023102310231,20.3023102310231,0,1
2022-05-15,P0015,230,96.08,22098.4,S005,2445,03-02-2022,S005,56.78431372549019,28.52,230.0,135.0,39.0,230.0,183.5,0.0,46.42364884855347,10.630434782608695,10.630434782608695,0,1
2022-05-16,P0015,135,19.51,2633.85,S004,4006,09-02-2022,S004,56.78431372549019,23.24,230.0,230.0,187.0,216.42857142857144,181.76666666666668,35.90662493587638,47.25184421384209,18.509570957095708,18.509570957095708,0,1
2022-05-17,P0015,135,19.51,2633.85,S004,3612,31-01-2022,S004,56.78431372549019,34.76,135.0,230.0,187.0,202.8571428571429,180.03333333333333,46.35525346505522,48.001065601198704,17.8056338028169,17.8056338028169,0,1
2022-05-18,P0015,39,74.81,2917.59,S002,2354,02-02-2022,S002,56.78431372549019,26.04,135.0,230.0,187.0,175.57142857142858,175.1,75.04855571085773,54.43461753523123,13.407648494711147,13.407648494711147,0,1
2022-05-19,P0015,39,74.81,2917.59,S002,1469,04-02-2022,S002,56.78431372549019,24.15,39.0,230.0,187.0,148.28571428571428,170.16666666666666,85.89861133086752,59.7645283640281,9.906551059730251,9.906551059730251,0,1
2022-05-20,P0015,14,94.54,1323.56,S004,4963,04-02-2022,S004,56.78431372549019,31.7,39.0,230.0,187.0,117.42857142857144,164.4,90.3342997663996,66.09533344683483,42.2639902676399,42.2639902676399,0,1
2022-05-21,P0015,14,94.54,1323.56,S004,4108,03-02-2022,S004,56.78431372549019,23.93,14.0,230.0,187.0,86.57142857142857,158.63333333333333,81.97734878785575,71.3903709016228,47.45214521452145,47.45214521452145,0,1
2022-05-22,P0015,14,94.54,1323.56,S004,3489,02-02-2022,S004,56.78431372549019,31.42,14.0,230.0,187.0,55.71428571428572,152.86666666666667,55.30435270909047,75.86682221263578,62.623076923076916,62.623076923076916,0,1
2022-05-23,P0015,25,86.8,2170.0,S003,4479,09-02-2022,S003,56.78431372549019,29.85,14.0,135.0,187.0,40.0,147.46666666666667,43.35896677735829,79.05202709928288,111.975,111.975,0,1
2022-05-24,P0015,25,86.8,2170.0,S003,4236,08-02-2022,S003,56.78431372549019,26.21,25.0,135.0,187.0,24.285714285714285,142.06666666666666,11.190982764626272,81.74558232641726,174.42352941176472,174.42352941176472,0,1
2022-05-25,P0015,25,86.8,2170.0,S003,3239,07-02-2022,S003,56.78431372549019,25.09,25.0,39.0,187.0,22.285714285714285,136.66666666666666,9.196272536821454,83.9948000579894,145.3397435897436,145.3397435897436,0,1
2022-05-26,P0015,25,86.8,2170.0,S003,1452,06-02-2022,S003,56.78431372549019,30.07,25.0,39.0,216.0,20.285714285714285,130.3,5.879747322079186,85.00675429553863,71.5774647887324,71.5774647887324,0,1
2022-05-27,P0015,25,86.8,2170.0,S003,4736,05-02-2022,S003,56.78431372549019,37.65,25.0,14.0,230.0,21.857142857142858,123.46666666666668,5.367450401223277,84.95545824170144,216.6797385620915,216.6797385620915,0,1
2022-05-28,P0015,25,86.8,2170.0,S003,2504,04-02-2022,S003,56.78431372549019,24.61,25.0,14.0,230.0,23.428571428571427,116.63333333333334,4.157609203109606,84.3332810867132,106.87804878048782,106.87804878048782,0,1
2022-05-29,P0015,25,86.8,2170.0,S003,3520,03-02-2022,S003,56.78431372549019,23.92,25.0,14.0,230.0,25.0,109.8,0.0,83.12740533206473,140.8,140.8,0,1
2022-05-30,P0015,25,86.8,2170.0,S003,2434,02-02-2022,S003,56.78431372549019,25.6,25.0,25.0,135.0,25.0,106.13333333333334,0.0,84.39387677303142,97.36,97.36,0,1
2022-05-31,P0015,25,86.8,2170.0,S003,4561,01-02-2022,S003,56.78431372549019,39.5,25.0,25.0,135.0,25.0,102.46666666666668,0.0,85.47906915946044,182.44,182.44,0,1
2022-06-01,P0015,25,86.8,2170.0,S003,4638,31-01-2022,S003,56.78431372549019,32.9,25.0,25.0,135.0,25.0,98.8,0.0,86.38981421440842,185.52,185.52,0,1
2022-06-02,P0015,14,94.54,1323.56,S004,3773,01-02-2022,S004,56.78431372549019,33.7,25.0,25.0,135.0,23.428571428571427,94.76666666666668,4.157609203109606,87.45942244671323,161.0426829268293,161.0426829268293,0,1
2022-06-03,P0015,14,94.54,1323.56,S004,3612,31-01-2022,S004,56.78431372549019,34.76,14.0,25.0,135.0,21.857142857142858,90.73333333333332,5.367450401223277,88.32578150325602,165.2549019607843,165.2549019607843,0,1
2022-06-04,P0015,14,94.54,1323.56,S004,4124,05-02-2022,S004,56.78431372549019,37.4,14.0,25.0,135.0,20.285714285714285,86.7,5.8797473220791865,88.99482743589557,203.29577464788733,203.29577464788733,0,1
2022-06-05,P0015,14,94.54,1323.56,S004,4251,06-02-2022,S004,56.78431372549019,29.7,14.0,25.0,135.0,18.714285714285715,82.66666666666667,5.879747322079245,89.47098675696145,227.15267175572518,227.15267175572518,0,1
2022-06-06,P0015,14,94.54,1323.56,S004,1872,07-02-2022,S004,56.78431372549019,36.3,14.0,25.0,39.0,17.142857142857142,81.83333333333333,5.367450401223469,90.00654510045113,109.2,109.2,0,1
2022-06-07,P0015,14,94.54,1323.56,S004,3492,08-02-2022,S004,56.78431372549019,23.15,14.0,25.0,135.0,15.571428571428571,77.8,4.157609203110024,90.25267213543437,224.25688073394497,224.25688073394497,0,1
2022-06-08,P0015,39,74.81,2917.59,S002,1035,05-02-2022,S002,56.78431372549019,35.81,14.0,25.0,230.0,17.571428571428573,71.43333333333334,9.449111825234384,85.77142170682026,58.90243902439024,58.90243902439024,0,1
2022-06-09,P0015,39,74.81,2917.59,S002,1580,06-02-2022,S002,56.78431372549019,24.54,39.0,14.0,230.0,21.142857142857142,65.06666666666666,12.198750911859468,80.52368824026937,74.72972972972973,74.72972972972973,0,1
2022-06-10,P0015,39,74.81,2917.59,S002,1616,07-02-2022,S002,56.78431372549019,28.83,39.0,14.0,230.0,24.714285714285715,58.7,13.363062095623718,74.34734417722599,65.38728323699422,65.38728323699422,0,1
2022-06-11,P0015,39,74.81,2917.59,S002,3635,08-02-2022,S002,56.78431372549019,31.2,39.0,14.0,230.0,28.285714285714285,52.333333333333336,13.36306209562366,66.98601672574368,128.510101010101,128.510101010101,0,1
2022-06-12,P0015,39,74.81,2917.59,S002,2256,09-02-2022,S002,56.78431372549019,25.64,39.0,14.0,230.0,31.857142857142858,45.96666666666667,12.198750911859277,57.99017950946723,70.81614349775785,70.81614349775785,0,1
2022-06-13,P0015,178,52.89,9414.42,S004,3612,31-01-2022,S004,56.78431372549019,34.76,39.0,14.0,230.0,55.285714285714285,44.23333333333333,54.908148410821646,52.848960667908734,65.33333333333333,65.33333333333333,0,1
2022-06-14,P0015,178,52.89,9414.42,S004,3773,01-02-2022,S004,56.78431372549019,33.7,178.0,14.0,230.0,78.71428571428571,42.5,67.82505506992337,47.08448020167656,47.932849364791295,47.932849364791295,0,1
2022-06-15,P0015,39,74.81,2917.59,S002,4002,03-02-2022,S002,56.78431372549019,23.5,178.0,39.0,135.0,78.71428571428571,39.3,67.82505506992337,43.723385993751954,50.8421052631579,50.8421052631579,0,1
2022-06-16,P0015,178,52.89,9414.42,S004,3489,02-02-2022,S004,56.78431372549019,31.42,39.0,39.0,135.0,98.57142857142856,40.73333333333333,74.29862525165422,47.509660239702384,35.39565217391305,35.39565217391305,0,1
2022-06-17,P0015,178,52.89,9414.42,S004,4963,04-02-2022,S004,56.78431372549019,31.7,178.0,39.0,39.0,118.42857142857144,45.36666666666667,74.29862525165416,53.708333221868536,41.907117008443905,41.907117008443905,0,1
2022-06-18,P0015,178,52.89,9414.42,S004,4124,05-02-2022,S004,56.78431372549019,37.4,178.0,39.0,39.0,138.28571428571428,50.0,67.82505506992318,58.8862140648943,29.82231404958678,29.82231404958678,0,1
2022-06-19,P0015,178,52.89,9414.42,S004,4251,06-02-2022,S004,56.78431372549019,29.7,178.0,39.0,14.0,158.14285714285714,55.46666666666667,52.537061748282646,62.904269540602606,26.880758807588077,26.880758807588077,0,1
2022-06-20,P0015,178,52.89,9414.42,S004,1872,07-02-2022,S004,56.78431372549019,36.3,178.0,178.0,14.0,158.14285714285714,60.93333333333333,52.537061748282646,66.21539217523025,11.83739837398374,11.83739837398374,0,1
2022-06-21,P0015,178,52.89,9414.42,S004,3492,08-02-2022,S004,56.78431372549019,23.15,178.0,178.0,14.0,158.14285714285714,66.4,52.537061748282646,68.92154460214041,22.08130081300813,22.08130081300813,0,1
2022-06-22,P0015,178,52.89,9414.42,S004,4006,09-02-2022,S004,56.78431372549019,23.24,178.0,39.0,25.0,178.0,71.5,0.0,71.3697269928538,22.50561797752809,22.50561797752809,0,1
2022-06-23,P0015,14,94.54,1323.56,S004,4006,09-02-2022,S004,56.78431372549019,23.24,178.0,178.0,25.0,154.57142857142858,71.13333333333334,61.98617357351333,71.6445889543431,25.916820702402955,25.916820702402955,0,1
2022-06-24,P0015,178,52.89,9414.42,S004,4108,03-02-2022,S004,56.78431372549019,23.93,14.0,178.0,25.0,154.57142857142858,76.23333333333333,61.98617357351333,73.66451601375137,26.576709796672827,26.576709796672827,0,1
2022-06-25,P0015,223,15.58,3474.34,S003,4561,01-02-2022,S003,56.78431372549019,39.5,178.0,178.0,25.0,161.0,82.83333333333333,66.95520890864283,77.67664333337423,28.32919254658385,28.32919254658385,0,1
2022-06-26,P0015,70,79.68,5577.6,S004,3612,31-01-2022,S004,56.78431372549019,34.76,223.0,178.0,25.0,145.57142857142858,84.33333333333333,74.41294050288383,76.95244090293394,24.812561334641803,24.812561334641803,0,1
2022-06-27,P0015,216,21.75,4698.0,S004,4251,06-02-2022,S004,56.78431372549019,29.7,70.0,178.0,25.0,151.0,90.7,78.44955916595926,79.72545563282827,28.1523178807947,28.1523178807947,0,1
2022-06-28,P0015,106,70.59,7482.54,S002,4884,01-02-2022,S002,56.78431372549019,38.78,216.0,178.0,25.0,140.71428571428572,93.4,79.03736307535048,78.78981204926573,34.70862944162436,34.70862944162436,0,1
2022-06-29,P0015,106,70.59,7482.54,S002,2354,02-02-2022,S002,56.78431372549019,26.04,106.0,178.0,25.0,130.42857142857142,96.1,78.0552307511743,77.74598337557049,18.048192771084338,18.048192771084338,0,1
2022-06-30,P0015,106,70.59,7482.54,S002,4002,03-02-2022,S002,56.78431372549019,23.5,106.0,14.0,25.0,143.57142857142858,98.8,61.08425095133548,76.58954641914035,27.87462686567164,27.87462686567164,0,1
2022-07-01,P0015,106,70.59,7482.54,S002,1469,04-02-2022,S002,56.78431372549019,24.15,106.0,178.0,25.0,133.28571428571428,101.5,60.37856762603306,75.31531419123296,11.02143622722401,11.02143622722401,0,1
2022-07-02,P0015,106,70.59,7482.54,S002,1035,05-02-2022,S002,56.78431372549019,35.81,106.0,223.0,14.0,116.57142857142856,104.56666666666666,45.85068935453142,73.4803202991411,8.878676470588237,8.878676470588237,0,1
2022-07-03,P0015,106,70.59,7482.54,S002,1580,06-02-2022,S002,56.78431372549019,24.54,106.0,70.0,14.0,121.71428571428572,107.63333333333334,41.576092031015285,71.46230418577497,12.981220657276994,12.981220657276994,0,1
2022-07-04,P0015,106,70.59,7482.54,S002,1616,07-02-2022,S002,56.78431372549019,28.83,106.0,216.0,14.0,106.0,110.7,0.0,69.24526623930132,15.245283018867925,15.245283018867925,0,1
2022-07-05,P0015,106,70.59,7482.54,S002,3635,08-02-2022,S002,56.78431372549019,31.2,106.0,106.0,14.0,106.0,113.76666666666668,0.0,66.80939606297044,34.29245283018868,34.29245283018868,0,1
2022-07-06,P0015,106,70.59,7482.54,S002,2256,09-02-2022,S002,56.78431372549019,25.64,106.0,106.0,14.0,106.0,116.83333333333331,0.0,64.12976248811161,21.28301886792453,21.28301886792453,0,1
2022-07-07,P0015,286,89.65,25639.9,S003,4479,09-02-2022,S003,56.78431372549019,29.85,106.0,106.0,14.0,131.71428571428572,125.9,68.03360514166104,68.18906272901884,34.0054229934924,34.0054229934924,0,1
2022-07-08,P0015,286,89.65,25639.9,S003,4236,08-02-2022,S003,56.78431372549019,26.21,286.0,106.0,39.0,157.42857142857142,134.13333333333333,87.83100656536803,72.13241336231071,26.90744101633394,26.90744101633394,0,1
2022-07-09,P0015,286,89.65,25639.9,S003,3239,07-02-2022,S003,56.78431372549019,25.09,286.0,106.0,39.0,183.14285714285717,142.36666666666667,96.21404708847275,74.9411186490288,17.685647425897034,17.685647425897034,0,1
2022-07-10,P0015,286,89.65,25639.9,S003,1452,06-02-2022,S003,56.78431372549019,30.07,286.0,106.0,39.0,208.8571428571429,150.6,96.2140470884727,76.73986510642118,6.9521203830369345,6.9521203830369345,0,1
2022-07-11,P0015,286,89.65,25639.9,S003,4736,05-02-2022,S003,56.78431372549019,37.65,286.0,106.0,39.0,234.57142857142856,158.83333333333334,87.83100656536783,77.59891722197536,20.190012180267967,20.190012180267967,0,1
2022-07-12,P0015,286,89.65,25639.9,S003,2504,04-02-2022,S003,56.78431372549019,24.61,286.0,106.0,39.0,260.2857142857143,167.06666666666666,68.03360514166062,77.54950958440422,9.62019758507135,9.62019758507135,0,1
2022-07-13,P0015,106,70.59,7482.54,S002,1021,31-01-2022,S002,56.78431372549019,39.16,286.0,106.0,178.0,260.2857142857143,164.66666666666666,68.03360514166062,78.3098766542841,3.9226125137211856,3.9226125137211856,0,1
2022-07-14,P0015,399,60.83,24271.17,S003,4638,31-01-2022,S003,56.78431372549019,32.9,106.0,286.0,178.0,276.42857142857144,172.03333333333333,86.14688453035123,89.23950081520582,16.77829457364341,16.77829457364341,0,1
2022-07-15,P0015,172,55.77,9592.44,S001,4353,10-02-2022,S001,56.78431372549019,34.73,399.0,286.0,39.0,260.1428571428572,176.46666666666667,94.41473855888611,85.63343422677417,16.733113673805597,16.733113673805597,0,1
2022-07-16,P0015,172,55.77,9592.44,S001,4627,09-02-2022,S001,56.78431372549019,32.12,172.0,286.0,178.0,243.8571428571429,176.26666666666668,98.93504362531422,85.63673612832659,18.974223784417102,18.974223784417102,0,1
2022-07-17,P0015,144,60.15,8661.6,S005,4394,04-02-2022,S005,56.78431372549019,30.61,172.0,286.0,178.0,223.57142857142856,175.13333333333333,103.31482169056076,85.8377512533377,19.653674121405754,19.653674121405754,0,1
2022-07-18,P0015,144,60.15,8661.6,S005,2445,03-02-2022,S005,56.78431372549019,28.52,144.0,286.0,178.0,203.28571428571428,174.0,102.95422006198396,86.02285181556557,12.02740688685875,12.02740688685875,0,1
2022-07-19,P0015,144,60.15,8661.6,S005,4296,02-02-2022,S005,56.78431372549019,24.88,144.0,286.0,178.0,183.0,172.86666666666667,97.8008179924892,86.1921403462709,23.475409836065573,23.475409836065573,0,1
2022-07-20,P0015,144,60.15,8661.6,S005,3939,01-02-2022,S005,56.78431372549019,28.49,144.0,106.0,178.0,188.42857142857144,171.73333333333332,93.78673883312275,86.34570984823391,20.90447308567096,20.90447308567096,0,1
2022-07-21,P0015,144,60.15,8661.6,S005,3613,31-01-2022,S005,56.78431372549019,35.85,144.0,399.0,178.0,152.0,170.6,13.662601021280038,86.48364405860318,23.769736842105264,23.769736842105264,0,1
2022-07-22,P0015,399,60.83,24271.17,S003,4479,09-02-2022,S003,56.78431372549019,29.85,144.0,172.0,178.0,184.42857142857144,177.96666666666667,95.19078586862128,96.02208199099336,24.2858249419055,24.2858249419055,0,1
2022-07-23,P0015,399,60.83,24271.17,S003,4236,08-02-2022,S003,56.78431372549019,26.21,399.0,172.0,14.0,216.8571428571429,190.8,124.42725930093788,99.0327009733096,19.53359683794466,19.53359683794466,0,1
2022-07-24,P0015,286,89.65,25639.9,S003,3520,03-02-2022,S003,56.78431372549019,23.92,399.0,144.0,178.0,237.14285714285717,194.4,122.12347381704645,100.50342248418448,14.843373493975902,14.843373493975902,0,1
2022-07-25,P0015,399,60.83,24271.17,S003,3239,07-02-2022,S003,56.78431372549019,25.09,286.0,144.0,223.0,273.57142857142856,200.26666666666668,127.61773275797395,107.14763689393254,11.839686684073108,11.839686684073108,0,1
2022-07-26,P0015,399,60.83,24271.17,S003,4736,05-02-2022,S003,56.78431372549019,37.65,399.0,144.0,70.0,310.0,211.2333333333333,120.67311216671229,110.14964220623192,15.27741935483871,15.27741935483871,0,1
2022-07-27,P0015,399,60.83,24271.17,S003,2504,04-02-2022,S003,56.78431372549019,24.61,399.0,144.0,216.0,346.42857142857144,217.33333333333331,98.69795192548636,115.3663828801552,7.228041237113402,7.228041237113402,0,1
2022-07-28,P0015,399,60.83,24271.17,S003,3520,03-02-2022,S003,56.78431372549019,23.92,399.0,144.0,106.0,382.8571428571428,227.1,42.709985450041245,117.98870489482717,9.19402985074627,9.19402985074627,0,1
2022-07-29,P0015,399,60.83,24271.17,S003,2434,02-02-2022,S003,56.78431372549019,25.6,399.0,399.0,106.0,382.8571428571428,236.86666666666667,42.709985450041245,119.73267157997496,6.357462686567166,6.357462686567166,0,1
2022-07-30,P0015,399,60.83,24271.17,S003,4561,01-02-2022,S003,56.78431372549019,39.5,399.0,399.0,106.0,382.8571428571428,246.63333333333333,42.709985450041245,120.63638249553564,11.91305970149254,11.91305970149254,0,1
2022-07-31,P0015,172,55.77,9592.44,S001,3444,07-02-2022,S001,56.78431372549019,28.66,399.0,286.0,106.0,366.57142857142856,248.83333333333331,85.79793537309392,118.5673337967846,9.395167575993765,9.395167575993765,0,1
2022-08-01,P0015,172,55.77,9592.44,S001,4222,08-02-2022,S001,56.78431372549019,37.53,172.0,399.0,106.0,334.1428571428572,251.03333333333333,110.7646582796581,116.418532513701,12.635314236853352,12.635314236853352,0,1
2022-08-02,P0015,399,60.83,24271.17,S003,1452,06-02-2022,S003,56.78431372549019,30.07,172.0,399.0,106.0,334.1428571428572,260.8,110.7646582796581,116.12163658319064,4.345446772124839,4.345446772124839,0,1
2022-08-03,P0015,216,21.75,4698.0,S004,4124,05-02-2022,S004,56.78431372549019,37.4,399.0,399.0,106.0,308.0,264.46666666666664,114.44066876188108,112.75292895754735,13.38961038961039,13.38961038961039,0,1
2022-08-04,P0015,286,89.65,25639.9,S003,2434,02-02-2022,S003,56.78431372549019,25.6,216.0,399.0,106.0,291.85714285714283,270.46666666666664,107.20607658683711,108.74764629504686,8.339696524718551,8.339696524718551,0,1
2022-08-05,P0015,228,52.17,11894.76,S001,1784,05-02-2022,S001,56.78431372549019,23.48,286.0,399.0,106.0,267.42857142857144,274.53333333333336,97.79205343117434,104.58678407092756,6.67094017094017,6.67094017094017,0,1
2022-08-06,P0015,91,61.13,5562.83,S002,2256,09-02-2022,S002,56.78431372549019,25.64,228.0,399.0,286.0,223.42857142857144,268.03333333333336,98.01676241483229,109.78018266402684,10.097186700767264,10.097186700767264,0,1
2022-08-07,P0015,128,12.36,1582.08,S001,3135,31-01-2022,S001,56.78431372549019,25.81,91.0,172.0,286.0,217.14285714285717,262.76666666666665,103.14137315909082,112.64123191104028,14.437499999999998,14.437499999999998,0,1
2022-08-08,P0015,128,12.36,1582.08,S001,2275,01-02-2022,S001,56.78431372549019,33.5,128.0,172.0,286.0,210.8571428571429,257.5,107.59558319842635,115.18253878682866,10.789295392953928,10.789295392953928,0,1
2022-08-09,P0015,128,12.36,1582.08,S001,3572,02-02-2022,S001,56.78431372549019,34.85,128.0,399.0,286.0,172.14285714285714,252.2333333333333,71.223658455667,117.42486470324202,20.75020746887967,20.75020746887967,0,1
2022-08-10,P0015,128,12.36,1582.08,S001,3327,03-02-2022,S001,56.78431372549019,36.95,128.0,216.0,286.0,159.57142857142858,246.96666666666667,69.94725904293202,119.38505749893062,20.849597135183526,20.849597135183526,0,1
2022-08-11,P0015,128,12.36,1582.08,S001,2704,04-02-2022,S001,56.78431372549019,33.48,128.0,286.0,286.0,137.0,241.7,42.43033506034722,121.07682086891826,19.73722627737226,19.73722627737226,0,1
2022-08-12,P0015,128,12.36,1582.08,S001,1784,05-02-2022,S001,56.78431372549019,23.48,128.0,228.0,106.0,122.71428571428572,242.4333333333333,13.984685501341536,120.29064897108604,14.537834691501745,14.537834691501745,0,1
2022-08-13,P0015,128,12.36,1582.08,S001,2012,06-02-2022,S001,56.78431372549019,37.6,128.0,91.0,399.0,128.0,233.4,0.0,118.28650198447886,15.71875,15.71875,0,1
2022-08-14,P0015,128,12.36,1582.08,S001,3444,07-02-2022,S001,56.78431372549019,28.66,128.0,128.0,172.0,128.0,231.9333333333333,0.0,119.34214312822093,26.90625,26.90625,0,1
2022-08-15,P0015,128,12.36,1582.08,S001,4222,08-02-2022,S001,56.78431372549019,37.53,128.0,128.0,172.0,128.0,230.46666666666667,0.0,120.37004247916823,32.984375,32.984375,0,1
2022-08-16,P0015,128,12.36,1582.08,S001,4627,09-02-2022,S001,56.78431372549019,32.12,128.0,128.0,144.0,128.0,229.9333333333333,0.0,120.80104285155394,36.1484375,36.1484375,0,1
2022-08-17,P0015,128,12.36,1582.08,S001,4353,10-02-2022,S001,56.78431372549019,34.73,128.0,128.0,144.0,128.0,229.4,0.0,121.2280836929383,34.0078125,34.0078125,0,1
2022-08-18,P0015,216,21.75,4698.0,S004,4006,09-02-2022,S004,56.78431372549019,23.24,128.0,128.0,144.0,140.57142857142858,231.8,33.26087362481193,120.18732505321957,28.497967479674795,28.497967479674795,0,1
2022-08-19,P0015,216,21.75,4698.0,S004,3492,08-02-2022,S004,56.78431372549019,23.15,216.0,128.0,144.0,153.14285714285714,234.2,42.93960320973535,119.0874497571224,22.80223880597015,22.80223880597015,0,1
2022-08-20,P0015,216,21.75,4698.0,S004,1872,07-02-2022,S004,56.78431372549019,36.3,216.0,128.0,144.0,165.71428571428572,236.6,47.03797857658652,117.92680371519758,11.296551724137931,11.296551724137931,0,1
2022-08-21,P0015,91,61.13,5562.83,S002,3635,08-02-2022,S002,56.78431372549019,31.2,216.0,128.0,399.0,160.42857142857142,226.33333333333331,53.6030382934186,116.70160396419612,22.65805877114871,22.65805877114871,0,1
2022-08-22,P0015,91,61.13,5562.83,S002,1616,07-02-2022,S002,56.78431372549019,28.83,91.0,128.0,399.0,155.14285714285714,216.06666666666663,58.89660027378076,114.51514982843916,10.41620626151013,10.41620626151013,0,1
2022-08-23,P0015,91,61.13,5562.83,S002,1580,06-02-2022,S002,56.78431372549019,24.54,91.0,128.0,286.0,149.85714285714286,209.56666666666663,63.23877653104026,115.93419159854948,10.543374642516682,10.543374642516682,0,1
2022-08-24,P0015,91,61.13,5562.83,S002,1035,05-02-2022,S002,56.78431372549019,35.81,91.0,128.0,399.0,144.57142857142858,199.3,66.81531047810604,112.1563410048054,7.159090909090908,7.159090909090908,0,1
2022-08-25,P0015,286,89.65,25639.9,S003,4638,31-01-2022,S003,56.78431372549019,32.9,91.0,216.0,399.0,154.57142857142858,195.53333333333333,82.64957580624579,106.99717473979788,30.005545286506468,30.005545286506468,0,1
2022-08-26,P0015,71,83.65,5939.15,S003,4479,09-02-2022,S003,56.78431372549019,29.85,286.0,216.0,399.0,133.85714285714286,184.6,82.85816912336519,102.13702763343515,33.46104589114194,33.46104589114194,0,1
2022-08-27,P0015,71,83.65,5939.15,S003,4236,08-02-2022,S003,56.78431372549019,26.21,71.0,216.0,399.0,113.14285714285714,173.66666666666666,76.80370774780037,95.7508740694176,37.43939393939394,37.43939393939394,0,1
2022-08-28,P0015,71,83.65,5939.15,S003,3239,07-02-2022,S003,56.78431372549019,25.09,71.0,91.0,399.0,110.28571428571428,162.73333333333332,78.12535714204087,87.50524450621204,29.36917098445596,29.36917098445596,0,1
2022-08-29,P0015,71,83.65,5939.15,S003,1452,06-02-2022,S003,56.78431372549019,30.07,71.0,91.0,399.0,107.42857142857144,151.8,79.30501695533343,76.80355595215987,13.515957446808509,13.515957446808509,0,1
2022-08-30,P0015,71,83.65,5939.15,S003,4736,05-02-2022,S003,56.78431372549019,37.65,71.0,91.0,172.0,104.57142857142856,148.43333333333334,80.34894138040893,78.09043534232617,45.289617486338805,45.289617486338805,0,1
2022-08-31,P0015,71,83.65,5939.15,S003,2504,04-02-2022,S003,56.78431372549019,24.61,71.0,91.0,172.0,101.71428571428572,145.06666666666666,81.26236169698392,79.20855637050111,24.617977528089884,24.617977528089884,0,1
2022-09-01,P0015,286,89.65,25639.9,S003,4561,01-02-2022,S003,56.78431372549019,39.5,71.0,286.0,399.0,101.71428571428572,141.3,81.26236169698392,68.70735040736183,44.841292134831455,44.841292134831455,0,1
2022-09-02,P0015,71,83.65,5939.15,S003,3520,03-02-2022,S003,56.78431372549019,23.92,286.0,71.0,216.0,101.71428571428572,136.46666666666667,81.26236169698392,68.37055896607353,34.6067415730337,34.6067415730337,0,1
2022-09-03,P0015,71,83.65,5939.15,S003,4561,01-02-2022,S003,56.78431372549019,39.5,71.0,71.0,286.0,101.71428571428572,129.3,81.26236169698392,63.23091234405903,44.841292134831455,44.841292134831455,0,1
