Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,day,month,year,day_of_week,day_name,is_weekend,season,is_holiday,holiday_name,week_of_year,quarter,day_of_year,is_month_start,is_month_end
,P0016,111,38.22,4242.42,S005,2819,2022-02-07,S005,54.23431372549019,35.88,,,,,,0,,0,,,,,0,0
,P0016,111,38.22,4242.42,S005,2687,2022-02-06,S005,54.23431372549019,31.63,,,,,,0,,0,,,,,0,0
,P0016,111,38.22,4242.42,S005,2129,2022-02-05,S005,54.23431372549019,29.41,,,,,,0,,0,,,,,0,0
,P0016,111,38.22,4242.42,S005,1127,2022-02-04,S005,54.23431372549019,27.44,,,,,,0,,0,,,,,0,0
,P0016,111,38.22,4242.42,S005,1103,2022-02-03,S005,54.23431372549019,36.84,,,,,,0,,0,,,,,0,0
,P0016,111,38.22,4242.42,S005,3432,2022-02-02,S005,54.23431372549019,30.19,,,,,,0,,0,,,,,0,0
,P0016,28,93.4,2615.2,S001,4444,2022-01-31,S001,54.23431372549019,24.68,,,,,,0,,0,,,,,0,0
,P0016,302,44.77,13520.54,S001,1684,2022-02-09,S001,54.23431372549019,28.79,,,,,,0,,0,,,,,0,0
,P0016,429,28.27,12127.83,S001,4444,2022-01-31,S001,54.23431372549019,24.68,,,,,,0,,0,,,,,0,0
,P0016,139,82.21,11427.19,S004,4294,2022-02-06,S004,54.23431372549019,37.68,,,,,,0,,0,,,,,0,0
,P0016,211,41.54,8764.94,S002,1684,2022-02-05,S002,54.23431372549019,37.07,,,,,,0,,0,,,,,0,0
,P0016,139,82.21,11427.19,S004,2595,2022-02-05,S004,54.23431372549019,37.14,,,,,,0,,0,,,,,0,0
,P0016,139,82.21,11427.19,S004,2183,2022-02-03,S004,54.23431372549019,26.88,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,1160,2022-02-04,S001,54.23431372549019,28.99,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,4175,2022-02-05,S001,54.23431372549019,22.12,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,2664,2022-02-06,S001,54.23431372549019,36.68,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,1011,2022-02-07,S001,54.23431372549019,36.82,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,2167,2022-02-08,S001,54.23431372549019,30.14,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,1684,2022-02-09,S001,54.23431372549019,28.79,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,1062,2022-02-10,S001,54.23431372549019,36.75,,,,,,0,,0,,,,,0,0
,P0016,32,63.74,2039.68,S002,2955,2022-02-03,S002,54.23431372549019,22.36,,,,,,0,,0,,,,,0,0
,P0016,32,63.74,2039.68,S002,4446,2022-02-04,S002,54.23431372549019,33.1,,,,,,0,,0,,,,,0,0
,P0016,32,63.74,2039.68,S002,1684,2022-02-05,S002,54.23431372549019,37.07,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,4908,2022-02-03,S001,54.23431372549019,33.02,,,,,,0,,0,,,,,0,0
,P0016,32,63.74,2039.68,S002,3837,2022-02-06,S002,54.23431372549019,28.97,,,,,,0,,0,,,,,0,0
,P0016,42,32.13,1349.46,S001,1684,2022-02-09,S001,54.23431372549019,28.79,,,,,,0,,0,,,,,0,0
,P0016,42,32.13,1349.46,S001,2167,2022-02-08,S001,54.23431372549019,30.14,,,,,,0,,0,,,,,0,0
,P0016,139,82.21,11427.19,S004,1563,2022-02-02,S004,54.23431372549019,29.85,,,,,,0,,0,,,,,0,0
,P0016,139,82.21,11427.19,S004,2570,2022-02-01,S004,54.23431372549019,24.53,,,,,,0,,0,,,,,0,0
,P0016,139,82.21,11427.19,S004,3945,2022-01-31,S004,54.23431372549019,33.55,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,4444,2022-01-31,S001,54.23431372549019,24.68,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,2016,2022-02-01,S001,54.23431372549019,35.87,,,,,,0,,0,,,,,0,0
,P0016,31,93.61,2901.91,S001,2183,2022-02-02,S001,54.23431372549019,25.55,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,3497,2022-02-09,S005,54.23431372549019,23.18,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,1894,2022-02-08,S005,54.23431372549019,25.03,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,2819,2022-02-07,S005,54.23431372549019,35.88,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,2129,2022-02-05,S005,54.23431372549019,29.41,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,1127,2022-02-04,S005,54.23431372549019,27.44,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,1103,2022-02-03,S005,54.23431372549019,36.84,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,3432,2022-02-02,S005,54.23431372549019,30.19,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,2484,2022-02-01,S005,54.23431372549019,27.38,,,,,,0,,0,,,,,0,0
,P0016,437,43.64,19070.68,S005,2129,2022-01-31,S005,54.23431372549019,29.73,,,,,,0,,0,,,,,0,0
,P0016,42,32.13,1349.46,S001,4444,2022-01-31,S001,54.23431372549019,24.68,,,,,,0,,0,,,,,0,0
,P0016,42,32.13,1349.46,S001,2016,2022-02-01,S001,54.23431372549019,35.87,,,,,,0,,0,,,,,0,0
,P0016,161,82.49,13280.89,S001,1011,2022-02-07,S001,54.23431372549019,36.82,,,,,,0,,0,,,,,0,0
,P0016,161,82.49,13280.89,S001,2167,2022-02-08,S001,54.23431372549019,30.14,,,,,,0,,0,,,,,0,0
,P0016,161,82.49,13280.89,S001,1684,2022-02-09,S001,54.23431372549019,28.79,,,,,,0,,0,,,,,0,0
,P0016,161,82.49,13280.89,S001,1062,2022-02-10,S001,54.23431372549019,36.75,,,,,,0,,0,,,,,0,0
,P0016,92,25.69,2363.48,S004,4216,2022-02-09,S004,54.23431372549019,25.96,,,,,,0,,0,,,,,0,0
,P0016,161,82.49,13280.89,S001,1160,2022-02-04,S001,54.23431372549019,28.99,,,,,,0,,0,,,,,0,0
,P0016,92,25.69,2363.48,S004,3923,2022-02-08,S004,54.23431372549019,24.23,,,,,,0,,0,,,,,0,0
,P0016,79,16.18,1278.22,S004,2570,2022-02-01,S004,54.23431372549019,24.53,,,,,,0,,0,,,,,0,0
,P0016,79,16.18,1278.22,S004,3945,2022-01-31,S004,54.23431372549019,33.55,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,2129,2022-01-31,S005,54.23431372549019,29.73,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,2484,2022-02-01,S005,54.23431372549019,27.38,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,3432,2022-02-02,S005,54.23431372549019,30.19,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,1103,2022-02-03,S005,54.23431372549019,36.84,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,1127,2022-02-04,S005,54.23431372549019,27.44,,,,,,0,,0,,,,,0,0
,P0016,79,16.18,1278.22,S004,1563,2022-02-02,S004,54.23431372549019,29.85,,,,,,0,,0,,,,,0,0
,P0016,161,82.49,13280.89,S001,4908,2022-02-03,S001,54.23431372549019,33.02,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,3786,2022-02-07,S003,54.23431372549019,34.61,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,2227,2022-02-06,S003,54.23431372549019,23.77,,,,,,0,,0,,,,,0,0
,P0016,95,56.78,5394.1,S003,2969,2022-02-03,S003,54.23431372549019,32.15,,,,,,0,,0,,,,,0,0
,P0016,95,56.78,5394.1,S003,1648,2022-02-02,S003,54.23431372549019,30.75,,,,,,0,,0,,,,,0,0
,P0016,95,56.78,5394.1,S003,3278,2022-02-01,S003,54.23431372549019,25.63,,,,,,0,,0,,,,,0,0
,P0016,95,56.78,5394.1,S003,2267,2022-01-31,S003,54.23431372549019,36.69,,,,,,0,,0,,,,,0,0
,P0016,161,82.49,13280.89,S001,4444,2022-01-31,S001,54.23431372549019,24.68,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,2129,2022-02-05,S005,54.23431372549019,29.41,,,,,,0,,0,,,,,0,0
,P0016,105,79.34,8330.7,S002,3300,2022-01-31,S002,54.23431372549019,34.85,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,2687,2022-02-06,S005,54.23431372549019,31.63,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,1894,2022-02-08,S005,54.23431372549019,25.03,,,,,,0,,0,,,,,0,0
,P0016,211,41.54,8764.94,S002,2955,2022-02-03,S002,54.23431372549019,22.36,,,,,,0,,0,,,,,0,0
,P0016,92,25.69,2363.48,S004,2183,2022-02-03,S004,54.23431372549019,26.88,,,,,,0,,0,,,,,0,0
,P0016,92,25.69,2363.48,S004,1563,2022-02-02,S004,54.23431372549019,29.85,,,,,,0,,0,,,,,0,0
,P0016,132,30.15,3979.8,S001,1062,2022-02-10,S001,54.23431372549019,36.75,,,,,,0,,0,,,,,0,0
,P0016,132,30.15,3979.8,S001,1684,2022-02-09,S001,54.23431372549019,28.79,,,,,,0,,0,,,,,0,0
,P0016,132,30.15,3979.8,S001,2167,2022-02-08,S001,54.23431372549019,30.14,,,,,,0,,0,,,,,0,0
,P0016,132,30.15,3979.8,S001,1011,2022-02-07,S001,54.23431372549019,36.82,,,,,,0,,0,,,,,0,0
,P0016,92,25.69,2363.48,S004,2768,2022-02-04,S004,54.23431372549019,37.85,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,3497,2022-02-09,S005,54.23431372549019,23.18,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,4216,2022-02-09,S004,54.23431372549019,25.96,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,3923,2022-02-08,S004,54.23431372549019,24.23,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,2821,2022-02-07,S004,54.23431372549019,24.13,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,4294,2022-02-06,S004,54.23431372549019,37.68,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,2595,2022-02-05,S004,54.23431372549019,37.14,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,2768,2022-02-04,S004,54.23431372549019,37.85,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,2183,2022-02-03,S004,54.23431372549019,26.88,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,1563,2022-02-02,S004,54.23431372549019,29.85,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,2570,2022-02-01,S004,54.23431372549019,24.53,,,,,,0,,0,,,,,0,0
,P0016,163,81.94,13356.22,S004,3945,2022-01-31,S004,54.23431372549019,33.55,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,2267,2022-01-31,S003,54.23431372549019,36.69,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,3278,2022-02-01,S003,54.23431372549019,25.63,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,1648,2022-02-02,S003,54.23431372549019,30.75,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,2969,2022-02-03,S003,54.23431372549019,32.15,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,1452,2022-02-04,S003,54.23431372549019,29.71,,,,,,0,,0,,,,,0,0
,P0016,69,86.7,5982.3,S003,4769,2022-02-05,S003,54.23431372549019,28.26,,,,,,0,,0,,,,,0,0
,P0016,15,97.79,1466.85,S005,2819,2022-02-07,S005,54.23431372549019,35.88,,,,,,0,,0,,,,,0,0
,P0016,200,15.19,3038.0,S005,1103,2022-02-03,S005,54.23431372549019,36.84,,,,,,0,,0,,,,,0,0
,P0016,200,15.19,3038.0,S005,1127,2022-02-04,S005,54.23431372549019,27.44,,,,,,0,,0,,,,,0,0
,P0016,200,15.19,3038.0,S005,2129,2022-02-05,S005,54.23431372549019,29.41,,,,,,0,,0,,,,,0,0
,P0016,200,15.19,3038.0,S005,2687,2022-02-06,S005,54.23431372549019,31.63,,,,,,0,,0,,,,,0,0
,P0016,200,15.19,3038.0,S005,2819,2022-02-07,S005,54.23431372549019,35.88,,,,,,0,,0,,,,,0,0
,P0016,105,79.34,8330.7,S002,2663,2022-02-02,S002,54.23431372549019,33.45,,,,,,0,,0,,,,,0,0
,P0016,200,15.19,3038.0,S005,1894,2022-02-08,S005,54.23431372549019,25.03,,,,,,0,,0,,,,,0,0
,P0016,200,15.19,3038.0,S005,3497,2022-02-09,S005,54.23431372549019,23.18,,,,,,0,,0,,,,,0,0
,P0016,79,16.18,1278.22,S004,2821,2022-02-07,S004,54.23431372549019,24.13,,,,,,0,,0,,,,,0,0
,P0016,79,16.18,1278.22,S004,4294,2022-02-06,S004,54.23431372549019,37.68,,,,,,0,,0,,,,,0,0
,P0016,95,56.78,5394.1,S003,2227,2022-02-06,S003,54.23431372549019,23.77,,,,,,0,,0,,,,,0,0
,P0016,24,81.37,1952.88,S004,3945,2022-01-31,S004,54.23431372549019,33.55,,,,,,0,,0,,,,,0,0
,P0016,211,41.54,8764.94,S002,3300,2022-01-31,S002,54.23431372549019,34.85,,,,,,0,,0,,,,,0,0
,P0016,105,79.34,8330.7,S002,4376,2022-02-09,S002,54.23431372549019,26.12,,,,,,0,,0,,,,,0,0
,P0016,105,79.34,8330.7,S002,4080,2022-02-08,S002,54.23431372549019,28.51,,,,,,0,,0,,,,,0,0
,P0016,105,79.34,8330.7,S002,4974,2022-02-07,S002,54.23431372549019,35.97,,,,,,0,,0,,,,,0,0
,P0016,211,41.54,8764.94,S002,1064,2022-02-01,S002,54.23431372549019,26.95,,,,,,0,,0,,,,,0,0
,P0016,105,79.34,8330.7,S002,3837,2022-02-06,S002,54.23431372549019,28.97,,,,,,0,,0,,,,,0,0
,P0016,24,81.37,1952.88,S004,2570,2022-02-01,S004,54.23431372549019,24.53,,,,,,0,,0,,,,,0,0
2022-01-01,P0017,46,25.55,1175.3,S004,4051,2022-02-05,S004,52.1358,23.15,1,1,2022,5,Saturday,1,winter,1,New Year,52,1,1,1,0
2022-01-02,P0017,16,98.25,1572.0,S001,4464,2022-02-05,S001,52.1358,26.74,2,1,2022,6,Sunday,1,winter,0,,52,1,2,0,0
2022-01-03,P0017,4,94.56,378.24,S004,4977,2022-02-06,S004,52.1358,22.61,3,1,2022,0,Monday,0,winter,0,,1,1,3,0,0
2022-01-04,P0017,312,27.22,8492.64,S003,3198,2022-02-03,S003,52.1358,21.27,4,1,2022,1,Tuesday,0,winter,0,,1,1,4,0,0
2022-01-05,P0017,234,20.57,4813.38,S002,4928,2022-02-01,S002,52.1358,28.97,5,1,2022,2,Wednesday,0,winter,0,,1,1,5,0,0
2022-01-06,P0017,100,79.73,7973.0,S002,2549,2022-02-09,S002,52.1358,21.14,6,1,2022,3,Thursday,0,winter,0,,1,1,6,0,0
2022-01-07,P0017,250,49.83,12457.5,S005,1717,2022-02-07,S005,52.1358,35.43,7,1,2022,4,Friday,0,winter,0,,1,1,7,0,0
2022-01-08,P0017,162,75.06,12159.72,S003,4760,2022-02-07,S003,52.1358,30.55,8,1,2022,5,Saturday,1,winter,0,,1,1,8,0,0
2022-01-09,P0017,46,63.75,2932.5,S001,4773,2022-02-01,S001,52.1358,33.42,9,1,2022,6,Sunday,1,winter,0,,1,1,9,0,0
2022-01-10,P0017,266,31.07,8264.62,S005,2931,2022-02-06,S005,52.1358,25.37,10,1,2022,0,Monday,0,winter,0,,2,1,10,0,0
2022-01-11,P0017,165,28.18,4649.7,S001,4464,2022-02-05,S001,52.1358,26.74,11,1,2022,1,Tuesday,0,winter,0,,2,1,11,0,0
2022-01-12,P0017,153,81.09,12406.77,S002,3450,2022-02-03,S002,52.1358,34.23,12,1,2022,2,Wednesday,0,winter,0,,2,1,12,0,0
2022-02-01,P0017,348,53.02,18450.96,S001,2081,2022-02-06,S001,52.1358,21.81,1,2,2022,1,Tuesday,0,winter,0,,5,1,32,1,0
2022-02-02,P0017,16,98.25,1572.0,S001,2603,2022-02-04,S001,52.1358,25.44,2,2,2022,2,Wednesday,0,winter,0,,5,1,33,0,0
2022-02-03,P0017,4,94.56,378.24,S004,2296,2022-02-07,S004,52.1358,24.44,3,2,2022,3,Thursday,0,winter,0,,5,1,34,0,0
2022-02-04,P0017,33,38.52,1271.16,S004,2363,2022-01-31,S004,52.1358,32.92,4,2,2022,4,Friday,0,winter,0,,5,1,35,0,0
2022-02-05,P0017,234,20.57,4813.38,S002,2529,2022-02-02,S002,52.1358,25.25,5,2,2022,5,Saturday,1,winter,0,,5,1,36,0,0
2022-02-06,P0017,100,79.73,7973.0,S002,4145,2022-02-08,S002,52.1358,35.16,6,2,2022,6,Sunday,1,winter,0,,5,1,37,0,0
2022-02-07,P0017,21,91.69,1925.49,S002,1747,2022-01-31,S002,52.1358,25.62,7,2,2022,0,Monday,0,winter,0,,6,1,38,0,0
2022-02-08,P0017,162,75.06,12159.72,S003,3386,2022-02-08,S003,52.1358,21.43,8,2,2022,1,Tuesday,0,winter,0,,6,1,39,0,0
2022-02-09,P0017,46,63.75,2932.5,S001,4910,2022-02-02,S001,52.1358,25.94,9,2,2022,2,Wednesday,0,winter,0,,6,1,40,0,0
2022-02-10,P0017,60,66.78,4006.8,S002,3450,2022-02-03,S002,52.1358,34.23,10,2,2022,3,Thursday,0,winter,0,,6,1,41,0,0
2022-02-11,P0017,60,66.78,4006.8,S002,2529,2022-02-02,S002,52.1358,25.25,11,2,2022,4,Friday,0,winter,0,,6,1,42,0,0
2022-02-12,P0017,153,81.09,12406.77,S002,2045,2022-02-04,S002,52.1358,21.99,12,2,2022,5,Saturday,1,winter,0,,6,1,43,0,0
2022-03-01,P0017,348,53.02,18450.96,S001,2630,2022-02-07,S001,52.1358,33.85,1,3,2022,1,Tuesday,0,summer,0,,9,1,60,1,0
2022-03-02,P0017,16,98.25,1572.0,S001,3931,2022-02-03,S001,52.1358,27.25,2,3,2022,2,Wednesday,0,summer,0,,9,1,61,0,0
2022-03-03,P0017,4,94.56,378.24,S004,2224,2022-02-09,S004,52.1358,30.16,3,3,2022,3,Thursday,0,summer,0,,9,1,62,0,0
2022-03-04,P0017,33,38.52,1271.16,S004,1960,2022-02-01,S004,52.1358,31.66,4,3,2022,4,Friday,0,summer,0,,9,1,63,0,0
2022-03-05,P0017,234,20.57,4813.38,S002,3450,2022-02-03,S002,52.1358,34.23,5,3,2022,5,Saturday,1,summer,0,,9,1,64,0,0
2022-03-06,P0017,100,79.73,7973.0,S002,4267,2022-02-07,S002,52.1358,26.99,6,3,2022,6,Sunday,1,summer,0,,9,1,65,0,0
2022-03-07,P0017,312,27.22,8492.64,S003,4067,2022-02-04,S003,52.1358,21.03,7,3,2022,0,Monday,0,summer,0,,10,1,66,0,0
2022-03-08,P0017,162,75.06,12159.72,S003,1372,2022-02-09,S003,52.1358,28.97,8,3,2022,1,Tuesday,0,summer,0,,10,1,67,0,0
2022-03-09,P0017,46,63.75,2932.5,S001,3931,2022-02-03,S001,52.1358,27.25,9,3,2022,2,Wednesday,0,summer,0,,10,1,68,0,0
2022-03-10,P0017,116,60.49,7016.84,S005,4923,2022-02-03,S005,52.1358,34.28,10,3,2022,3,Thursday,0,summer,0,,10,1,69,0,0
2022-03-11,P0017,236,53.81,12699.16,S003,3879,2022-01-31,S003,52.1358,22.24,11,3,2022,4,Friday,0,summer,0,,10,1,70,0,0
2022-03-12,P0017,153,81.09,12406.77,S002,1019,2022-02-05,S002,52.1358,34.14,12,3,2022,5,Saturday,1,summer,0,,10,1,71,0,0
2022-04-01,P0017,250,49.83,12457.5,S005,1009,2022-02-09,S005,52.1358,35.2,1,4,2022,4,Friday,0,summer,0,,13,2,91,1,0
2022-04-02,P0017,186,78.41,14584.26,S005,2384,2022-02-08,S005,52.1358,25.44,2,4,2022,5,Saturday,1,summer,0,,13,2,92,0,0
2022-04-03,P0017,348,53.02,18450.96,S001,3931,2022-02-03,S001,52.1358,27.25,3,4,2022,6,Sunday,1,summer,0,,13,2,93,0,0
2022-04-04,P0017,33,38.52,1271.16,S004,2291,2022-02-02,S004,52.1358,33.34,4,4,2022,0,Monday,0,summer,0,,14,2,94,0,0
2022-04-05,P0017,234,20.57,4813.38,S002,2045,2022-02-04,S002,52.1358,21.99,5,4,2022,1,Tuesday,0,summer,0,,14,2,95,0,0
2022-04-06,P0017,100,79.73,7973.0,S002,3908,2022-02-06,S002,52.1358,29.18,6,4,2022,2,Wednesday,0,summer,0,,14,2,96,0,0
2022-04-07,P0017,312,27.22,8492.64,S003,1574,2022-02-05,S003,52.1358,22.95,7,4,2022,3,Thursday,0,summer,0,,14,2,97,0,0
2022-04-08,P0017,12,34.38,412.56,S003,1372,2022-02-09,S003,52.1358,28.97,8,4,2022,4,Friday,0,summer,0,,14,2,98,0,0
2022-04-09,P0017,46,63.75,2932.5,S001,2603,2022-02-04,S001,52.1358,25.44,9,4,2022,5,Saturday,1,summer,0,,14,2,99,0,0
2022-04-10,P0017,294,13.13,3860.22,S002,2529,2022-02-02,S002,52.1358,25.25,10,4,2022,6,Sunday,1,summer,0,,14,2,100,0,0
2022-04-11,P0017,153,81.09,12406.77,S002,4145,2022-02-08,S002,52.1358,35.16,11,4,2022,0,Monday,0,summer,0,,15,2,101,0,0
2022-04-12,P0017,294,13.13,3860.22,S002,4928,2022-02-01,S002,52.1358,28.97,12,4,2022,1,Tuesday,0,summer,0,,15,2,102,0,0
2022-05-01,P0017,16,98.25,1572.0,S001,4773,2022-02-01,S001,52.1358,33.42,1,5,2022,6,Sunday,1,summer,0,,17,2,121,1,0
2022-05-02,P0017,348,53.02,18450.96,S001,4464,2022-02-05,S001,52.1358,26.74,2,5,2022,0,Monday,0,summer,1,Eid,18,2,122,0,0
2022-05-03,P0017,296,76.12,22531.52,S003,3879,2022-01-31,S003,52.1358,22.24,3,5,2022,1,Tuesday,0,summer,0,,18,2,123,0,0
2022-05-04,P0017,33,38.52,1271.16,S004,4062,2022-02-03,S004,52.1358,34.07,4,5,2022,2,Wednesday,0,summer,0,,18,2,124,0,0
2022-05-05,P0017,33,38.52,1271.16,S004,2224,2022-02-09,S004,52.1358,30.16,5,5,2022,3,Thursday,0,summer,0,,18,2,125,0,0
2022-05-06,P0017,100,79.73,7973.0,S002,1019,2022-02-05,S002,52.1358,34.14,6,5,2022,4,Friday,0,summer,0,,18,2,126,0,0
2022-05-07,P0017,312,27.22,8492.64,S003,3959,2022-02-06,S003,52.1358,25.29,7,5,2022,5,Saturday,1,summer,0,,18,2,127,0,0
2022-05-08,P0017,12,34.38,412.56,S003,3386,2022-02-08,S003,52.1358,21.43,8,5,2022,6,Sunday,1,summer,0,,18,2,128,0,0
2022-05-09,P0017,46,63.75,2932.5,S001,4464,2022-02-05,S001,52.1358,26.74,9,5,2022,0,Monday,0,summer,0,,19,2,129,0,0
2022-05-10,P0017,116,60.49,7016.84,S005,2693,2022-02-05,S005,52.1358,31.3,10,5,2022,1,Tuesday,0,summer,0,,19,2,130,0,0
2022-05-11,P0017,246,21.07,5183.22,S001,4910,2022-02-02,S001,52.1358,25.94,11,5,2022,2,Wednesday,0,summer,0,,19,2,131,0,0
2022-05-12,P0017,418,91.79,38368.22,S001,4773,2022-02-01,S001,52.1358,33.42,12,5,2022,3,Thursday,0,summer,0,,19,2,132,0,0
2022-06-01,P0017,16,98.25,1572.0,S001,4171,2022-01-31,S001,52.1358,25.61,1,6,2022,2,Wednesday,0,monsoon,0,,22,2,152,1,0
2022-06-02,P0017,348,53.02,18450.96,S001,2603,2022-02-04,S001,52.1358,25.44,2,6,2022,3,Thursday,0,monsoon,0,,22,2,153,0,0
2022-06-03,P0017,296,76.12,22531.52,S003,1317,2022-02-02,S003,52.1358,35.5,3,6,2022,4,Friday,0,monsoon,0,,22,2,154,0,0
2022-06-04,P0017,33,38.52,1271.16,S004,2060,2022-02-04,S004,52.1358,22.01,4,6,2022,5,Saturday,1,monsoon,0,,22,2,155,0,0
2022-06-05,P0017,12,34.38,412.56,S003,4067,2022-02-04,S003,52.1358,21.03,5,6,2022,6,Sunday,1,monsoon,0,,22,2,156,0,0
2022-06-06,P0017,100,79.73,7973.0,S002,2045,2022-02-04,S002,52.1358,21.99,6,6,2022,0,Monday,0,monsoon,0,,23,2,157,0,0
2022-06-07,P0017,312,27.22,8492.64,S003,4760,2022-02-07,S003,52.1358,30.55,7,6,2022,1,Tuesday,0,monsoon,0,,23,2,158,0,0
2022-06-08,P0017,192,33.34,6401.28,S004,2205,2022-02-08,S004,52.1358,32.05,8,6,2022,2,Wednesday,0,monsoon,0,,23,2,159,0,0
2022-06-09,P0017,46,63.75,2932.5,S001,2081,2022-02-06,S001,52.1358,21.81,9,6,2022,3,Thursday,0,monsoon,0,,23,2,160,0,0
2022-06-10,P0017,236,53.81,12699.16,S003,1372,2022-02-09,S003,52.1358,28.97,10,6,2022,4,Friday,0,monsoon,0,,23,2,161,0,0
2022-06-11,P0017,246,21.07,5183.22,S001,4773,2022-02-01,S001,52.1358,33.42,11,6,2022,5,Saturday,1,monsoon,0,,23,2,162,0,0
2022-06-12,P0017,153,81.09,12406.77,S002,2549,2022-02-09,S002,52.1358,21.14,12,6,2022,6,Sunday,1,monsoon,0,,23,2,163,0,0
2022-07-01,P0017,46,25.55,1175.3,S004,2205,2022-02-08,S004,52.1358,32.05,1,7,2022,4,Friday,0,monsoon,0,,26,3,182,1,0
2022-07-02,P0017,46,25.55,1175.3,S004,4977,2022-02-06,S004,52.1358,22.61,2,7,2022,5,Saturday,1,monsoon,0,,26,3,183,0,0
2022-07-03,P0017,348,53.02,18450.96,S001,4773,2022-02-01,S001,52.1358,33.42,3,7,2022,6,Sunday,1,monsoon,0,,26,3,184,0,0
2022-07-04,P0017,33,38.52,1271.16,S004,4051,2022-02-05,S004,52.1358,23.15,4,7,2022,0,Monday,0,monsoon,0,,27,3,185,0,0
2022-07-05,P0017,84,83.04,6975.36,S001,4171,2022-01-31,S001,52.1358,25.61,5,7,2022,1,Tuesday,0,monsoon,0,,27,3,186,0,0
2022-07-06,P0017,100,79.73,7973.0,S002,3450,2022-02-03,S002,52.1358,34.23,6,7,2022,2,Wednesday,0,monsoon,0,,27,3,187,0,0
2022-07-07,P0017,312,27.22,8492.64,S003,3386,2022-02-08,S003,52.1358,21.43,7,7,2022,3,Thursday,0,monsoon,0,,27,3,188,0,0
2022-07-08,P0017,312,27.22,8492.64,S003,1317,2022-02-02,S003,52.1358,35.5,8,7,2022,4,Friday,0,monsoon,0,,27,3,189,0,0
2022-07-09,P0017,46,63.75,2932.5,S001,2630,2022-02-07,S001,52.1358,33.85,9,7,2022,5,Saturday,1,monsoon,0,,27,3,190,0,0
2022-07-10,P0017,60,66.78,4006.8,S002,2045,2022-02-04,S002,52.1358,21.99,10,7,2022,6,Sunday,1,monsoon,0,,27,3,191,0,0
2022-07-11,P0017,246,21.07,5183.22,S001,4171,2022-01-31,S001,52.1358,25.61,11,7,2022,0,Monday,0,monsoon,0,,28,3,192,0,0
