Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,price_elasticity,elasticity_class
2022-08-31,P0015,71,83.65,5939.15,S003,2504,04-02-2022,S003,56.78431372549019,24.61,-0.2131853795798934,Low Elasticity
2022-09-01,P0015,286,89.65,25639.9,S003,4561,01-02-2022,S003,56.78431372549019,39.5,-0.2131853795798934,Low Elasticity
2022-09-02,P0015,71,83.65,5939.15,S003,3520,03-02-2022,S003,56.78431372549019,23.92,-0.2131853795798934,Low Elasticity
2022-09-03,P0015,71,83.65,5939.15,S003,4561,01-02-2022,S003,56.78431372549019,39.5,-0.2131853795798934,Low Elasticity
2022-09-04,P0015,71,83.65,5939.15,S003,4638,31-01-2022,S003,56.78431372549019,32.9,-0.2131853795798934,Low Elasticity
2022-09-05,P0015,91,61.13,5562.83,S002,1021,31-01-2022,S002,56.78431372549019,39.16,-0.2131853795798934,Low Elasticity
2022-09-06,P0015,91,61.13,5562.83,S002,4884,01-02-2022,S002,56.78431372549019,38.78,-0.2131853795798934,Low Elasticity
2022-09-07,P0015,91,61.13,5562.83,S002,2354,02-02-2022,S002,56.78431372549019,26.04,-0.2131853795798934,Low Elasticity
2022-09-08,P0015,91,61.13,5562.83,S002,4002,03-02-2022,S002,56.78431372549019,23.5,-0.2131853795798934,Low Elasticity
2022-09-09,P0015,91,61.13,5562.83,S002,1469,04-02-2022,S002,56.78431372549019,24.15,-0.2131853795798934,Low Elasticity
2022-09-10,P0015,71,83.65,5939.15,S003,2434,02-02-2022,S003,56.78431372549019,25.6,-0.2131853795798934,Low Elasticity
2022-09-11,P0015,228,52.17,11894.76,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2022-09-12,P0015,369,92.99,34313.31,S001,1784,05-02-2022,S001,56.78431372549019,23.48,-0.2131853795798934,Low Elasticity
2022-09-13,P0015,228,52.17,11894.76,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2022-09-14,P0015,60,63.26,3795.6,S005,3613,31-01-2022,S005,56.78431372549019,35.85,-0.2131853795798934,Low Elasticity
2022-09-15,P0015,60,63.26,3795.6,S005,3939,01-02-2022,S005,56.78431372549019,28.49,-0.2131853795798934,Low Elasticity
2022-09-16,P0015,198,28.06,5555.88,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2022-09-17,P0015,198,28.06,5555.88,S001,1784,05-02-2022,S001,56.78431372549019,23.48,-0.2131853795798934,Low Elasticity
2022-09-18,P0015,210,22.01,4622.1,S002,1469,04-02-2022,S002,56.78431372549019,24.15,-0.2131853795798934,Low Elasticity
2022-09-19,P0015,210,22.01,4622.1,S002,4002,03-02-2022,S002,56.78431372549019,23.5,-0.2131853795798934,Low Elasticity
2022-09-20,P0015,210,22.01,4622.1,S002,2354,02-02-2022,S002,56.78431372549019,26.04,-0.2131853795798934,Low Elasticity
2022-09-21,P0015,476,20.66,9834.16,S003,4736,05-02-2022,S003,56.78431372549019,37.65,-0.2131853795798934,Low Elasticity
2022-09-22,P0015,210,22.01,4622.1,S002,4884,01-02-2022,S002,56.78431372549019,38.78,-0.2131853795798934,Low Elasticity
2022-09-23,P0015,369,92.99,34313.31,S001,4627,09-02-2022,S001,56.78431372549019,32.12,-0.2131853795798934,Low Elasticity
2022-09-24,P0015,369,92.99,34313.31,S001,4353,10-02-2022,S001,56.78431372549019,34.73,-0.2131853795798934,Low Elasticity
2022-09-25,P0015,60,63.26,3795.6,S005,4296,02-02-2022,S005,56.78431372549019,24.88,-0.2131853795798934,Low Elasticity
2022-09-26,P0015,60,63.26,3795.6,S005,2445,03-02-2022,S005,56.78431372549019,28.52,-0.2131853795798934,Low Elasticity
2022-09-27,P0015,60,63.26,3795.6,S005,4394,04-02-2022,S005,56.78431372549019,30.61,-0.2131853795798934,Low Elasticity
2022-09-28,P0015,60,63.26,3795.6,S005,1635,05-02-2022,S005,56.78431372549019,37.99,-0.2131853795798934,Low Elasticity
2022-09-29,P0015,60,63.26,3795.6,S005,1851,06-02-2022,S005,56.78431372549019,24.67,-0.2131853795798934,Low Elasticity
2022-09-30,P0015,210,22.01,4622.1,S002,1021,31-01-2022,S002,56.78431372549019,39.16,-0.2131853795798934,Low Elasticity
2022-10-01,P0015,60,63.26,3795.6,S005,3502,07-02-2022,S005,56.78431372549019,23.02,-0.2131853795798934,Low Elasticity
2022-10-02,P0015,476,20.66,9834.16,S003,2504,04-02-2022,S003,56.78431372549019,24.61,-0.2131853795798934,Low Elasticity
2022-10-03,P0015,476,20.66,9834.16,S003,2434,02-02-2022,S003,56.78431372549019,25.6,-0.2131853795798934,Low Elasticity
2022-10-04,P0015,210,22.01,4622.1,S002,3635,08-02-2022,S002,56.78431372549019,31.2,-0.2131853795798934,Low Elasticity
2022-10-05,P0015,210,22.01,4622.1,S002,1616,07-02-2022,S002,56.78431372549019,28.83,-0.2131853795798934,Low Elasticity
2022-10-06,P0015,210,22.01,4622.1,S002,1580,06-02-2022,S002,56.78431372549019,24.54,-0.2131853795798934,Low Elasticity
2022-10-07,P0015,210,22.01,4622.1,S002,1035,05-02-2022,S002,56.78431372549019,35.81,-0.2131853795798934,Low Elasticity
2022-10-08,P0015,198,28.06,5555.88,S001,3135,31-01-2022,S001,56.78431372549019,25.81,-0.2131853795798934,Low Elasticity
2022-10-09,P0015,198,28.06,5555.88,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2022-10-10,P0015,198,28.06,5555.88,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2022-10-11,P0015,476,20.66,9834.16,S003,3520,03-02-2022,S003,56.78431372549019,23.92,-0.2131853795798934,Low Elasticity
2022-10-12,P0015,198,28.06,5555.88,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2022-10-13,P0015,381,56.71,21606.51,S001,3444,07-02-2022,S001,56.78431372549019,28.66,-0.2131853795798934,Low Elasticity
2022-10-14,P0015,381,56.71,21606.51,S001,4222,08-02-2022,S001,56.78431372549019,37.53,-0.2131853795798934,Low Elasticity
2022-10-15,P0015,381,56.71,21606.51,S001,4627,09-02-2022,S001,56.78431372549019,32.12,-0.2131853795798934,Low Elasticity
2022-10-16,P0015,381,56.71,21606.51,S001,4353,10-02-2022,S001,56.78431372549019,34.73,-0.2131853795798934,Low Elasticity
2022-10-17,P0015,228,52.17,11894.76,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2022-10-18,P0015,476,20.66,9834.16,S003,4638,31-01-2022,S003,56.78431372549019,32.9,-0.2131853795798934,Low Elasticity
2022-10-19,P0015,476,20.66,9834.16,S003,4561,01-02-2022,S003,56.78431372549019,39.5,-0.2131853795798934,Low Elasticity
2022-10-20,P0015,381,56.71,21606.51,S001,2012,06-02-2022,S001,56.78431372549019,37.6,-0.2131853795798934,Low Elasticity
2022-10-21,P0015,60,63.26,3795.6,S005,1828,08-02-2022,S005,56.78431372549019,34.09,-0.2131853795798934,Low Elasticity
2022-10-22,P0015,60,63.26,3795.6,S005,2944,09-02-2022,S005,56.78431372549019,28.86,-0.2131853795798934,Low Elasticity
2022-10-23,P0015,198,28.06,5555.88,S001,2012,06-02-2022,S001,56.78431372549019,37.6,-0.2131853795798934,Low Elasticity
2022-10-24,P0015,300,61.44,18432.0,S005,1828,08-02-2022,S005,56.78431372549019,34.09,-0.2131853795798934,Low Elasticity
2022-10-25,P0015,300,61.44,18432.0,S005,3502,07-02-2022,S005,56.78431372549019,23.02,-0.2131853795798934,Low Elasticity
2022-10-26,P0015,300,61.44,18432.0,S005,1851,06-02-2022,S005,56.78431372549019,24.67,-0.2131853795798934,Low Elasticity
2022-10-27,P0015,300,61.44,18432.0,S005,1635,05-02-2022,S005,56.78431372549019,37.99,-0.2131853795798934,Low Elasticity
2022-10-28,P0015,300,61.44,18432.0,S005,4394,04-02-2022,S005,56.78431372549019,30.61,-0.2131853795798934,Low Elasticity
2022-10-29,P0015,300,61.44,18432.0,S005,2445,03-02-2022,S005,56.78431372549019,28.52,-0.2131853795798934,Low Elasticity
2022-10-30,P0015,300,61.44,18432.0,S005,4296,02-02-2022,S005,56.78431372549019,24.88,-0.2131853795798934,Low Elasticity
2022-10-31,P0015,300,61.44,18432.0,S005,2944,09-02-2022,S005,56.78431372549019,28.86,-0.2131853795798934,Low Elasticity
2022-11-01,P0015,300,61.44,18432.0,S005,3939,01-02-2022,S005,56.78431372549019,28.49,-0.2131853795798934,Low Elasticity
2022-11-02,P0015,7,38.71,270.97,S005,2445,03-02-2022,S005,56.78431372549019,28.52,-0.2131853795798934,Low Elasticity
2022-11-03,P0015,161,63.13,10163.93,S005,2944,09-02-2022,S005,56.78431372549019,28.86,-0.2131853795798934,Low Elasticity
2022-11-04,P0015,270,71.86,19402.2,S002,1021,31-01-2022,S002,56.78431372549019,39.16,-0.2131853795798934,Low Elasticity
2022-11-05,P0015,270,71.86,19402.2,S002,4884,01-02-2022,S002,56.78431372549019,38.78,-0.2131853795798934,Low Elasticity
2022-11-06,P0015,270,71.86,19402.2,S002,2354,02-02-2022,S002,56.78431372549019,26.04,-0.2131853795798934,Low Elasticity
2022-11-07,P0015,24,52.21,1253.04,S002,1469,04-02-2022,S002,56.78431372549019,24.15,-0.2131853795798934,Low Elasticity
2022-11-08,P0015,270,71.86,19402.2,S002,1469,04-02-2022,S002,56.78431372549019,24.15,-0.2131853795798934,Low Elasticity
2022-11-09,P0015,300,61.44,18432.0,S005,3613,31-01-2022,S005,56.78431372549019,35.85,-0.2131853795798934,Low Elasticity
2022-11-10,P0015,161,63.13,10163.93,S005,1828,08-02-2022,S005,56.78431372549019,34.09,-0.2131853795798934,Low Elasticity
2022-11-11,P0015,161,63.13,10163.93,S005,3502,07-02-2022,S005,56.78431372549019,23.02,-0.2131853795798934,Low Elasticity
2022-11-12,P0015,7,38.71,270.97,S005,4296,02-02-2022,S005,56.78431372549019,24.88,-0.2131853795798934,Low Elasticity
2022-11-13,P0015,198,28.06,5555.88,S001,3444,07-02-2022,S001,56.78431372549019,28.66,-0.2131853795798934,Low Elasticity
2022-11-14,P0015,198,28.06,5555.88,S001,4222,08-02-2022,S001,56.78431372549019,37.53,-0.2131853795798934,Low Elasticity
2022-11-15,P0015,198,28.06,5555.88,S001,4627,09-02-2022,S001,56.78431372549019,32.12,-0.2131853795798934,Low Elasticity
2022-11-16,P0015,198,28.06,5555.88,S001,4353,10-02-2022,S001,56.78431372549019,34.73,-0.2131853795798934,Low Elasticity
2022-11-17,P0015,476,20.66,9834.16,S003,1452,06-02-2022,S003,56.78431372549019,30.07,-0.2131853795798934,Low Elasticity
2022-11-18,P0015,476,20.66,9834.16,S003,3239,07-02-2022,S003,56.78431372549019,25.09,-0.2131853795798934,Low Elasticity
2022-11-19,P0015,476,20.66,9834.16,S003,4236,08-02-2022,S003,56.78431372549019,26.21,-0.2131853795798934,Low Elasticity
2022-11-20,P0015,476,20.66,9834.16,S003,4479,09-02-2022,S003,56.78431372549019,29.85,-0.2131853795798934,Low Elasticity
2022-11-21,P0015,161,63.13,10163.93,S005,3613,31-01-2022,S005,56.78431372549019,35.85,-0.2131853795798934,Low Elasticity
2022-11-22,P0015,161,63.13,10163.93,S005,3939,01-02-2022,S005,56.78431372549019,28.49,-0.2131853795798934,Low Elasticity
2022-11-23,P0015,161,63.13,10163.93,S005,4296,02-02-2022,S005,56.78431372549019,24.88,-0.2131853795798934,Low Elasticity
2022-11-24,P0015,161,63.13,10163.93,S005,2445,03-02-2022,S005,56.78431372549019,28.52,-0.2131853795798934,Low Elasticity
2022-11-25,P0015,161,63.13,10163.93,S005,4394,04-02-2022,S005,56.78431372549019,30.61,-0.2131853795798934,Low Elasticity
2022-11-26,P0015,161,63.13,10163.93,S005,1635,05-02-2022,S005,56.78431372549019,37.99,-0.2131853795798934,Low Elasticity
2022-11-27,P0015,161,63.13,10163.93,S005,1851,06-02-2022,S005,56.78431372549019,24.67,-0.2131853795798934,Low Elasticity
2022-11-28,P0015,7,38.71,270.97,S005,3613,31-01-2022,S005,56.78431372549019,35.85,-0.2131853795798934,Low Elasticity
2022-11-29,P0015,7,38.71,270.97,S005,3939,01-02-2022,S005,56.78431372549019,28.49,-0.2131853795798934,Low Elasticity
2022-11-30,P0015,210,22.01,4622.1,S002,2256,09-02-2022,S002,56.78431372549019,25.64,-0.2131853795798934,Low Elasticity
2022-12-01,P0015,270,71.86,19402.2,S002,1035,05-02-2022,S002,56.78431372549019,35.81,-0.2131853795798934,Low Elasticity
2022-12-02,P0015,381,56.71,21606.51,S001,1784,05-02-2022,S001,56.78431372549019,23.48,-0.2131853795798934,Low Elasticity
2022-12-03,P0015,381,56.71,21606.51,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2022-12-04,P0015,126,86.82,10939.32,S005,1851,06-02-2022,S005,56.78431372549019,24.67,-0.2131853795798934,Low Elasticity
2022-12-05,P0015,126,86.82,10939.32,S005,3502,07-02-2022,S005,56.78431372549019,23.02,-0.2131853795798934,Low Elasticity
2022-12-06,P0015,126,86.82,10939.32,S005,1828,08-02-2022,S005,56.78431372549019,34.09,-0.2131853795798934,Low Elasticity
2022-12-07,P0015,126,86.82,10939.32,S005,2944,09-02-2022,S005,56.78431372549019,28.86,-0.2131853795798934,Low Elasticity
2022-12-08,P0015,369,92.99,34313.31,S001,3135,31-01-2022,S001,56.78431372549019,25.81,-0.2131853795798934,Low Elasticity
2022-12-09,P0015,369,92.99,34313.31,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2022-12-10,P0015,369,92.99,34313.31,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2022-12-11,P0015,126,86.82,10939.32,S005,1635,05-02-2022,S005,56.78431372549019,37.99,-0.2131853795798934,Low Elasticity
2022-12-12,P0015,369,92.99,34313.31,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2022-12-13,P0015,369,92.99,34313.31,S001,2012,06-02-2022,S001,56.78431372549019,37.6,-0.2131853795798934,Low Elasticity
2022-12-14,P0015,369,92.99,34313.31,S001,3444,07-02-2022,S001,56.78431372549019,28.66,-0.2131853795798934,Low Elasticity
2022-12-15,P0015,369,92.99,34313.31,S001,4222,08-02-2022,S001,56.78431372549019,37.53,-0.2131853795798934,Low Elasticity
2022-12-16,P0015,49,90.79,4448.71,S004,3612,31-01-2022,S004,56.78431372549019,34.76,-0.2131853795798934,Low Elasticity
2022-12-17,P0015,49,90.79,4448.71,S004,3773,01-02-2022,S004,56.78431372549019,33.7,-0.2131853795798934,Low Elasticity
2022-12-18,P0015,49,90.79,4448.71,S004,3489,02-02-2022,S004,56.78431372549019,31.42,-0.2131853795798934,Low Elasticity
2022-12-19,P0015,49,90.79,4448.71,S004,4108,03-02-2022,S004,56.78431372549019,23.93,-0.2131853795798934,Low Elasticity
2022-12-20,P0015,369,92.99,34313.31,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2022-12-21,P0015,49,90.79,4448.71,S004,4963,04-02-2022,S004,56.78431372549019,31.7,-0.2131853795798934,Low Elasticity
2022-12-22,P0015,126,86.82,10939.32,S005,4394,04-02-2022,S005,56.78431372549019,30.61,-0.2131853795798934,Low Elasticity
2022-12-23,P0015,126,86.82,10939.32,S005,4296,02-02-2022,S005,56.78431372549019,24.88,-0.2131853795798934,Low Elasticity
2022-12-24,P0015,24,52.21,1253.04,S002,1035,05-02-2022,S002,56.78431372549019,35.81,-0.2131853795798934,Low Elasticity
2022-12-25,P0015,24,52.21,1253.04,S002,1580,06-02-2022,S002,56.78431372549019,24.54,-0.2131853795798934,Low Elasticity
2022-12-26,P0015,24,52.21,1253.04,S002,1616,07-02-2022,S002,56.78431372549019,28.83,-0.2131853795798934,Low Elasticity
2022-12-27,P0015,24,52.21,1253.04,S002,3635,08-02-2022,S002,56.78431372549019,31.2,-0.2131853795798934,Low Elasticity
2022-12-28,P0015,24,52.21,1253.04,S002,2256,09-02-2022,S002,56.78431372549019,25.64,-0.2131853795798934,Low Elasticity
2022-12-29,P0015,70,79.68,5577.6,S004,4006,09-02-2022,S004,56.78431372549019,23.24,-0.2131853795798934,Low Elasticity
2022-12-30,P0015,70,79.68,5577.6,S004,3492,08-02-2022,S004,56.78431372549019,23.15,-0.2131853795798934,Low Elasticity
2022-12-31,P0015,126,86.82,10939.32,S005,2445,03-02-2022,S005,56.78431372549019,28.52,-0.2131853795798934,Low Elasticity
2023-01-01,P0015,70,79.68,5577.6,S004,1872,07-02-2022,S004,56.78431372549019,36.3,-0.2131853795798934,Low Elasticity
2023-01-02,P0015,70,79.68,5577.6,S004,4124,05-02-2022,S004,56.78431372549019,37.4,-0.2131853795798934,Low Elasticity
2023-01-03,P0015,70,79.68,5577.6,S004,4963,04-02-2022,S004,56.78431372549019,31.7,-0.2131853795798934,Low Elasticity
2023-01-04,P0015,70,79.68,5577.6,S004,4108,03-02-2022,S004,56.78431372549019,23.93,-0.2131853795798934,Low Elasticity
2023-01-05,P0015,70,79.68,5577.6,S004,3489,02-02-2022,S004,56.78431372549019,31.42,-0.2131853795798934,Low Elasticity
2023-01-06,P0015,70,79.68,5577.6,S004,3773,01-02-2022,S004,56.78431372549019,33.7,-0.2131853795798934,Low Elasticity
2023-01-07,P0015,126,86.82,10939.32,S005,3613,31-01-2022,S005,56.78431372549019,35.85,-0.2131853795798934,Low Elasticity
2023-01-08,P0015,126,86.82,10939.32,S005,3939,01-02-2022,S005,56.78431372549019,28.49,-0.2131853795798934,Low Elasticity
2023-01-09,P0015,70,79.68,5577.6,S004,4251,06-02-2022,S004,56.78431372549019,29.7,-0.2131853795798934,Low Elasticity
2023-01-10,P0015,49,90.79,4448.71,S004,4124,05-02-2022,S004,56.78431372549019,37.4,-0.2131853795798934,Low Elasticity
2023-01-11,P0015,49,90.79,4448.71,S004,4251,06-02-2022,S004,56.78431372549019,29.7,-0.2131853795798934,Low Elasticity
2023-01-12,P0015,49,90.79,4448.71,S004,1872,07-02-2022,S004,56.78431372549019,36.3,-0.2131853795798934,Low Elasticity
2023-01-13,P0015,85,73.48,6245.8,S004,3773,01-02-2022,S004,56.78431372549019,33.7,-0.2131853795798934,Low Elasticity
2023-01-14,P0015,85,73.48,6245.8,S004,3612,31-01-2022,S004,56.78431372549019,34.76,-0.2131853795798934,Low Elasticity
2023-01-15,P0015,293,31.05,9097.65,S002,1021,31-01-2022,S002,56.78431372549019,39.16,-0.2131853795798934,Low Elasticity
2023-01-16,P0015,293,31.05,9097.65,S002,4884,01-02-2022,S002,56.78431372549019,38.78,-0.2131853795798934,Low Elasticity
2023-01-17,P0015,293,31.05,9097.65,S002,2354,02-02-2022,S002,56.78431372549019,26.04,-0.2131853795798934,Low Elasticity
2023-01-18,P0015,293,31.05,9097.65,S002,4002,03-02-2022,S002,56.78431372549019,23.5,-0.2131853795798934,Low Elasticity
2023-01-19,P0015,293,31.05,9097.65,S002,1469,04-02-2022,S002,56.78431372549019,24.15,-0.2131853795798934,Low Elasticity
2023-01-20,P0015,85,73.48,6245.8,S004,3489,02-02-2022,S004,56.78431372549019,31.42,-0.2131853795798934,Low Elasticity
2023-01-21,P0015,293,31.05,9097.65,S002,1035,05-02-2022,S002,56.78431372549019,35.81,-0.2131853795798934,Low Elasticity
2023-01-22,P0015,293,31.05,9097.65,S002,1616,07-02-2022,S002,56.78431372549019,28.83,-0.2131853795798934,Low Elasticity
2023-01-23,P0015,293,31.05,9097.65,S002,3635,08-02-2022,S002,56.78431372549019,31.2,-0.2131853795798934,Low Elasticity
2023-01-24,P0015,293,31.05,9097.65,S002,2256,09-02-2022,S002,56.78431372549019,25.64,-0.2131853795798934,Low Elasticity
2023-01-25,P0015,24,52.21,1253.04,S002,2354,02-02-2022,S002,56.78431372549019,26.04,-0.2131853795798934,Low Elasticity
2023-01-26,P0015,381,56.71,21606.51,S001,3135,31-01-2022,S001,56.78431372549019,25.81,-0.2131853795798934,Low Elasticity
2023-01-27,P0015,381,56.71,21606.51,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2023-01-28,P0015,381,56.71,21606.51,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2023-01-29,P0015,293,31.05,9097.65,S002,1580,06-02-2022,S002,56.78431372549019,24.54,-0.2131853795798934,Low Elasticity
2023-01-30,P0015,85,73.48,6245.8,S004,4108,03-02-2022,S004,56.78431372549019,23.93,-0.2131853795798934,Low Elasticity
2023-01-31,P0015,85,73.48,6245.8,S004,4963,04-02-2022,S004,56.78431372549019,31.7,-0.2131853795798934,Low Elasticity
2023-02-01,P0015,85,73.48,6245.8,S004,4124,05-02-2022,S004,56.78431372549019,37.4,-0.2131853795798934,Low Elasticity
2023-02-02,P0015,49,90.79,4448.71,S004,3492,08-02-2022,S004,56.78431372549019,23.15,-0.2131853795798934,Low Elasticity
2023-02-03,P0015,49,90.79,4448.71,S004,4006,09-02-2022,S004,56.78431372549019,23.24,-0.2131853795798934,Low Elasticity
2023-02-04,P0015,85,73.48,6245.8,S004,4006,09-02-2022,S004,56.78431372549019,23.24,-0.2131853795798934,Low Elasticity
2023-02-05,P0015,85,73.48,6245.8,S004,3492,08-02-2022,S004,56.78431372549019,23.15,-0.2131853795798934,Low Elasticity
2023-02-06,P0015,85,73.48,6245.8,S004,1872,07-02-2022,S004,56.78431372549019,36.3,-0.2131853795798934,Low Elasticity
2023-02-07,P0015,255,10.98,2799.9,S001,3135,31-01-2022,S001,56.78431372549019,25.81,-0.2131853795798934,Low Elasticity
2023-02-08,P0015,255,10.98,2799.9,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2023-02-09,P0015,255,10.98,2799.9,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2023-02-10,P0015,255,10.98,2799.9,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2023-02-11,P0015,255,10.98,2799.9,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2023-02-12,P0015,255,10.98,2799.9,S001,1784,05-02-2022,S001,56.78431372549019,23.48,-0.2131853795798934,Low Elasticity
2023-02-13,P0015,255,10.98,2799.9,S001,2012,06-02-2022,S001,56.78431372549019,37.6,-0.2131853795798934,Low Elasticity
2023-02-14,P0015,255,10.98,2799.9,S001,3444,07-02-2022,S001,56.78431372549019,28.66,-0.2131853795798934,Low Elasticity
2023-02-15,P0015,255,10.98,2799.9,S001,4222,08-02-2022,S001,56.78431372549019,37.53,-0.2131853795798934,Low Elasticity
2023-02-16,P0015,255,10.98,2799.9,S001,4627,09-02-2022,S001,56.78431372549019,32.12,-0.2131853795798934,Low Elasticity
2023-02-17,P0015,255,10.98,2799.9,S001,4353,10-02-2022,S001,56.78431372549019,34.73,-0.2131853795798934,Low Elasticity
2023-02-18,P0015,85,73.48,6245.8,S004,4251,06-02-2022,S004,56.78431372549019,29.7,-0.2131853795798934,Low Elasticity
2023-02-19,P0015,381,56.71,21606.51,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2023-02-20,P0015,270,71.86,19402.2,S002,1580,06-02-2022,S002,56.78431372549019,24.54,-0.2131853795798934,Low Elasticity
2023-02-21,P0015,270,71.86,19402.2,S002,4002,03-02-2022,S002,56.78431372549019,23.5,-0.2131853795798934,Low Elasticity
2023-02-22,P0015,270,71.86,19402.2,S002,3635,08-02-2022,S002,56.78431372549019,31.2,-0.2131853795798934,Low Elasticity
2023-02-23,P0015,260,27.72,7207.2,S003,1452,06-02-2022,S003,56.78431372549019,30.07,-0.2131853795798934,Low Elasticity
2023-02-24,P0015,260,27.72,7207.2,S003,4736,05-02-2022,S003,56.78431372549019,37.65,-0.2131853795798934,Low Elasticity
2023-02-25,P0015,260,27.72,7207.2,S003,2504,04-02-2022,S003,56.78431372549019,24.61,-0.2131853795798934,Low Elasticity
2023-02-26,P0015,260,27.72,7207.2,S003,3520,03-02-2022,S003,56.78431372549019,23.92,-0.2131853795798934,Low Elasticity
2023-02-27,P0015,260,27.72,7207.2,S003,2434,02-02-2022,S003,56.78431372549019,25.6,-0.2131853795798934,Low Elasticity
2023-02-28,P0015,260,27.72,7207.2,S003,4561,01-02-2022,S003,56.78431372549019,39.5,-0.2131853795798934,Low Elasticity
2023-03-01,P0015,260,27.72,7207.2,S003,4638,31-01-2022,S003,56.78431372549019,32.9,-0.2131853795798934,Low Elasticity
2023-03-02,P0015,24,52.21,1253.04,S002,4884,01-02-2022,S002,56.78431372549019,38.78,-0.2131853795798934,Low Elasticity
2023-03-03,P0015,24,52.21,1253.04,S002,1021,31-01-2022,S002,56.78431372549019,39.16,-0.2131853795798934,Low Elasticity
2023-03-04,P0015,342,44.74,15301.08,S001,3135,31-01-2022,S001,56.78431372549019,25.81,-0.2131853795798934,Low Elasticity
2023-03-05,P0015,342,44.74,15301.08,S001,2275,01-02-2022,S001,56.78431372549019,33.5,-0.2131853795798934,Low Elasticity
2023-03-06,P0015,342,44.74,15301.08,S001,3572,02-02-2022,S001,56.78431372549019,34.85,-0.2131853795798934,Low Elasticity
2023-03-07,P0015,342,44.74,15301.08,S001,3327,03-02-2022,S001,56.78431372549019,36.95,-0.2131853795798934,Low Elasticity
2023-03-08,P0015,342,44.74,15301.08,S001,2704,04-02-2022,S001,56.78431372549019,33.48,-0.2131853795798934,Low Elasticity
2023-03-09,P0015,342,44.74,15301.08,S001,1784,05-02-2022,S001,56.78431372549019,23.48,-0.2131853795798934,Low Elasticity
2023-03-10,P0015,342,44.74,15301.08,S001,2012,06-02-2022,S001,56.78431372549019,37.6,-0.2131853795798934,Low Elasticity
2023-03-11,P0015,342,44.74,15301.08,S001,3444,07-02-2022,S001,56.78431372549019,28.66,-0.2131853795798934,Low Elasticity
2023-03-12,P0015,342,44.74,15301.08,S001,4222,08-02-2022,S001,56.78431372549019,37.53,-0.2131853795798934,Low Elasticity
2023-03-13,P0015,342,44.74,15301.08,S001,4627,09-02-2022,S001,56.78431372549019,32.12,-0.2131853795798934,Low Elasticity
2023-03-14,P0015,342,44.74,15301.08,S001,4353,10-02-2022,S001,56.78431372549019,34.73,-0.2131853795798934,Low Elasticity
2023-03-15,P0015,117,74.19,8680.23,S002,2256,09-02-2022,S002,56.78431372549019,25.64,-0.2131853795798934,Low Elasticity
2023-03-16,P0015,270,71.86,19402.2,S002,1616,07-02-2022,S002,56.78431372549019,28.83,-0.2131853795798934,Low Elasticity
2023-03-17,P0015,117,74.19,8680.23,S002,3635,08-02-2022,S002,56.78431372549019,31.2,-0.2131853795798934,Low Elasticity
2023-03-18,P0015,117,74.19,8680.23,S002,1616,07-02-2022,S002,56.78431372549019,28.83,-0.2131853795798934,Low Elasticity
2023-03-19,P0015,117,74.19,8680.23,S002,1580,06-02-2022,S002,56.78431372549019,24.54,-0.2131853795798934,Low Elasticity
2023-03-20,P0015,117,74.19,8680.23,S002,1035,05-02-2022,S002,56.78431372549019,35.81,-0.2131853795798934,Low Elasticity
2023-03-21,P0015,117,74.19,8680.23,S002,1469,04-02-2022,S002,56.78431372549019,24.15,-0.2131853795798934,Low Elasticity
2023-03-22,P0015,117,74.19,8680.23,S002,4002,03-02-2022,S002,56.78431372549019,23.5,-0.2131853795798934,Low Elasticity
