Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,day,month,year,day_of_week,is_weekend,season,is_festival,price_lag_1,price_lag_7,price_change_pct,discount_pct,sales_lag_1,sales_lag_7,sales_lag_30,rolling_sales_7,rolling_sales_30,demand_volatility,price_pct_change,demand_pct_change,price_elasticity,elasticity_class,inventory_ratio,days_to_stockout,low_stock_flag,overstock_flag,cost_price,profit_per_unit,profit_margin,weekend_price_interaction,season_discount_interaction,inventory_price_interaction
2023-01-09,5,23,27.88,641.24,0,2095,31-01-2022,S001,57.11627450980392,25.52,9,1,2023,0,0,3,0,80.41,56.84,-0.6532769556025371,-0.6532769556025371,1.0,97.0,165.0,59.142857142857146,146.43333333333334,55.24318531556439,-0.6532769556025371,22.0,-33.67637540453074,High Elastic,87.29166666666667,34.833729216152015,0,0,19.516,8.364,0.30000000000000004,0.0,-0.0,2433.6916666666666
2023-01-09,7,44,57.34,2522.96,1,3652,07-02-2022,S002,54.893137254901966,35.05,9,1,2023,0,0,3,0,27.88,58.3,1.056671449067432,1.0,23.0,23.0,200.0,62.142857142857146,141.23333333333332,53.495883241701726,1.0566714490674323,0.9130434782608696,0.8640750907641899,Low Elastic,81.15555555555555,57.83710407239819,0,0,40.138,17.202000000000005,0.3000000000000001,0.0,0.0,4653.459555555555
2023-01-09,6,97,56.84,5513.48,3,4643,03-02-2022,S004,57.154705882352935,39.34,9,1,2023,0,0,3,0,57.34,26.87,-0.008719916288803626,-0.008719916288803626,44.0,34.0,83.0,71.14285714285714,141.7,53.27109463686445,-0.008719916288803642,1.2045454545454546,-138.13727272727252,High Elastic,47.37755102040816,64.35841584158416,0,1,39.788,17.052000000000007,0.3000000000000001,0.0,-0.0,2692.94
2023-01-09,12,23,58.3,1340.9,3,4723,03-02-2022,S004,56.28823529411764,24.11,9,1,2023,0,0,3,0,56.84,86.82,0.025686136523574835,0.025686136523574835,97.0,126.0,79.0,56.42857142857143,139.83333333333334,49.698615483257186,0.025686136523574765,-0.7628865979381443,-29.700324812879746,High Elastic,196.79166666666666,82.2412935323383,0,1,40.809999999999995,17.490000000000002,0.30000000000000004,0.0,0.0,11472.954166666666
2023-01-09,14,70,79.68,5577.6,3,4251,06-02-2022,S004,56.78431372549019,29.7,9,1,2023,0,0,3,0,58.3,43.15,0.3667238421955405,0.3667238421955405,23.0,144.0,246.0,45.857142857142854,133.96666666666667,33.047584739934415,0.36672384219554055,2.0434782608695654,5.572253629967053,Low Elastic,59.87323943661972,90.72256097560977,0,1,55.776,23.904000000000003,0.30000000000000004,0.0,0.0,4770.699718309859
2023-01-09,3,135,50.59,6829.65,4,1924,09-02-2022,S005,59.90313725490196,25.31,9,1,2023,0,0,3,0,79.68,95.0,-0.36508534136546184,-0.36508534136546184,70.0,63.0,207.0,56.142857142857146,131.56666666666666,47.372384963638126,-0.3650853413654619,0.9285714285714286,-2.543436625251682,High Elastic,14.147058823529411,33.67,0,0,35.413,15.177000000000007,0.3000000000000001,0.0,-0.0,715.699705882353
2023-01-09,8,207,88.92,18406.44,4,1001,02-02-2022,S005,56.76176470588235,27.58,9,1,2023,0,0,3,0,50.59,80.41,0.7576596165250049,0.7576596165250049,135.0,1.0,289.0,85.57142857142857,128.83333333333334,67.2305911096474,0.7576596165250049,0.5333333333333334,0.7039220801808854,Low Elastic,4.8125,11.562706270627062,0,0,62.244,26.676000000000002,0.3,0.0,0.0,427.9275
2023-01-09,18,46,65.57,3016.22,0,4314,02-02-2022,S001,55.3658,32.94,9,1,2023,0,0,3,0,88.92,27.88,-0.26259559154296,-0.26259559154296,207.0,23.0,174.0,88.85714285714286,124.56666666666666,64.15457523676497,-0.2625955915429601,-0.7777777777777778,2.96188436830835,Low Elastic,91.7872340425532,48.00953895071542,0,1,45.898999999999994,19.671,0.30000000000000004,0.0,-0.0,6018.488936170213
2023-01-09,17,83,47.05,3905.15,4,3737,06-02-2022,S005,57.3886,32.96,9,1,2023,0,0,3,0,65.57,57.34,-0.28244624065883783,-0.28244624065883783,46.0,44.0,328.0,94.42857142857143,116.4,61.23685476045111,-0.28244624065883783,0.8043478260869565,-2.847790872382384,High Elastic,44.48809523809524,39.16017964071856,0,0,32.934999999999995,14.115000000000002,0.30000000000000004,0.0,-0.0,2093.164880952381
2023-01-09,0,100,82.88,8288.0,2,2152,01-02-2022,S003,54.62,37.62,9,1,2023,0,0,3,0,47.05,56.84,0.7615302869287992,0.7615302869287992,83.0,97.0,100.0,94.85714285714286,116.4,61.268340305656444,0.7615302869287992,0.20481927710843384,0.26895749338408625,Low Elastic,21.306930693069308,22.450074515648286,0,0,58.01599999999999,24.864000000000004,0.30000000000000004,0.0,0.0,1765.9184158415842
2023-01-09,16,60,66.78,4006.8,1,4928,01-02-2022,S002,52.1358,28.97,9,1,2023,0,0,3,0,82.88,58.3,-0.1942567567567567,-0.1942567567567567,100.0,23.0,100.0,100.14285714285714,115.06666666666666,55.34566701326356,-0.1942567567567567,-0.4,2.0591304347826096,Low Elastic,80.78688524590164,48.72316384180791,0,1,46.745999999999995,20.034000000000006,0.3000000000000001,0.0,-0.0,5394.948196721311
2023-01-09,15,324,60.8,19699.2,3,4294,06-02-2022,S004,54.23431372549019,37.68,9,1,2023,0,0,3,0,66.78,79.68,-0.08954776879305187,-0.08954776879305187,60.0,70.0,79.0,136.42857142857142,123.23333333333333,98.62869282120278,-0.08954776879305182,4.4,-49.135785953177255,High Elastic,13.212307692307693,31.24532224532225,0,1,42.559999999999995,18.240000000000002,0.30000000000000004,0.0,-0.0,803.3083076923077
2023-01-09,13,165,60.58,9995.7,3,2895,01-02-2022,S004,56.10098039215686,26.25,9,1,2023,0,0,3,0,60.8,50.59,-0.0036184210526315603,-0.0036184210526315603,324.0,135.0,200.0,140.71428571428572,122.06666666666666,99.20637460317195,-0.0036184210526315486,-0.4907407407407407,135.62289562289675,Low Elastic,17.43975903614458,20.428427419354836,0,0,42.406,18.174,0.3,0.0,-0.0,1056.5006024096385
2023-01-09,11,144,43.15,6213.6,1,2529,05-02-2022,S002,58.3956862745098,40.87,9,1,2023,0,0,3,0,60.58,88.92,-0.28771871904919116,-0.28771871904919116,165.0,207.0,34.0,131.71428571428572,125.73333333333333,94.9573839251319,-0.2877187190491911,-0.12727272727272732,0.44235122307411484,Low Elastic,17.44137931034483,19.055974165769644,0,0,30.205,12.945,0.3,0.0,-0.0,752.5955172413793
2023-01-09,19,63,95.0,5985.0,2,3479,06-02-2022,S003,56.9964,32.56,9,1,2023,0,0,3,0,43.15,65.57,1.20162224797219,1.0,144.0,46.0,207.0,134.14285714285714,120.93333333333334,92.58766759388813,1.2016222479721903,-0.5625,-0.4681171648987463,Medium Elastic,54.359375,25.7431289640592,0,0,66.5,28.5,0.3,0.0,0.0,5164.140625
2023-01-09,10,154,88.62,13647.48,1,3324,31-01-2022,S002,57.14274509803922,33.27,9,1,2023,0,0,3,0,95.0,47.05,-0.06715789473684206,-0.06715789473684206,63.0,83.0,324.0,144.28571428571428,115.26666666666667,89.9012685963786,-0.06715789473684208,1.4444444444444446,-21.50818530128876,High Elastic,21.44516129032258,22.87905604719764,0,0,62.034,26.586000000000006,0.30000000000000004,0.0,-0.0,1900.4701935483872
2023-01-09,2,34,26.87,913.58,2,1412,07-02-2022,S003,52.47,32.76,9,1,2023,0,0,3,0,88.62,82.88,-0.6967953058000451,-0.6967953058000451,154.0,100.0,28.0,134.85714285714286,115.46666666666667,98.38094085649749,-0.6967953058000451,-0.7792207792207793,1.1182922340817079,Low Elastic,40.34285714285714,10.393270241850683,0,0,18.809,8.061,0.3,0.0,-0.0,1084.0125714285714
2023-01-09,1,67,73.73,4939.91,1,4987,04-02-2022,S002,62.52392156862745,39.82,9,1,2023,0,0,3,0,26.87,66.78,1.7439523632303684,1.0,34.0,60.0,150.0,135.85714285714286,112.7,97.52508834727087,1.7439523632303686,0.9705882352941178,0.5565451532725766,Low Elastic,73.33823529411765,36.43945720250522,0,1,51.611,22.119000000000007,0.3000000000000001,0.0,0.0,5407.228088235295
2023-01-09,9,144,98.8,14227.2,0,3995,08-02-2022,S001,58.38823529411765,25.34,9,1,2023,0,0,3,0,73.73,60.8,0.34002441340024403,0.34002441340024403,67.0,324.0,189.0,110.14285714285714,111.2,53.39609402515352,0.3400244134002439,1.1492537313432836,3.3799153415213543,Low Elastic,27.551724137931036,35.94473007712082,0,0,69.16,29.64,0.3,0.0,0.0,2722.1103448275862
2023-01-09,4,200,23.76,4752.0,0,2923,02-02-2022,S001,58.20862745098039,33.87,9,1,2023,0,0,3,0,98.8,60.58,-0.7595141700404858,-0.7595141700404858,144.0,165.0,83.0,115.14285714285714,115.1,60.54868171267667,-0.7595141700404858,0.38888888888888884,-0.5120232172470978,Medium Elastic,14.542288557213931,25.167281672816728,0,0,16.632,7.128,0.3,0.0,-0.0,345.52477611940304
2023-01-10,14,49,90.79,4448.71,3,4124,05-02-2022,S004,56.78431372549019,37.4,10,1,2023,1,0,3,0,23.76,43.15,2.821127946127946,1.0,200.0,144.0,328.0,101.57142857142857,105.8,63.57372922535882,2.821127946127946,-0.755,-0.2676234521855886,Low Elastic,82.48,40.20612813370474,0,1,63.553,27.23700000000001,0.3000000000000001,0.0,0.0,7488.359200000001
2023-01-10,15,324,60.8,19699.2,3,2595,05-02-2022,S004,54.23431372549019,37.14,10,1,2023,1,0,3,0,90.79,95.0,-0.3303227227668246,-0.3303227227668246,49.0,63.0,165.0,138.85714285714286,111.1,102.06603837945467,-0.3303227227668246,5.612244897959184,-16.99018720525889,High Elastic,7.984615384615385,18.55464759959142,0,0,42.559999999999995,18.240000000000002,0.30000000000000004,0.0,-0.0,485.46461538461534
2023-01-10,12,23,58.3,1340.9,3,3565,04-02-2022,S004,56.28823529411764,23.24,10,1,2023,1,0,3,0,60.8,88.62,-0.04111842105263158,-0.04111842105263158,324.0,154.0,289.0,120.14285714285714,102.23333333333333,110.48895656946755,-0.041118421052631526,-0.9290123456790124,22.59358024691361,Low Elastic,148.54166666666666,29.42806603773585,0,0,40.809999999999995,17.490000000000002,0.30000000000000004,0.0,-0.0,8659.979166666666
2023-01-10,13,165,60.58,9995.7,3,4417,31-01-2022,S004,56.10098039215686,36.16,10,1,2023,1,0,3,0,58.3,26.87,0.0391080617495712,0.0391080617495712,23.0,34.0,97.0,138.85714285714286,104.5,104.39257408364662,0.039108061749571155,6.173913043478261,157.86803966437844,Low Elastic,26.60843373493976,31.58222676200204,0,1,42.406,18.174,0.3,0.0,0.0,1611.9389156626505
2023-01-10,3,54,82.36,4447.44,2,4157,06-02-2022,S003,59.90313725490196,29.85,10,1,2023,1,0,3,0,60.58,73.73,0.3595245955760977,0.3595245955760977,165.0,67.0,23.0,137.0,105.53333333333333,105.98742063723158,0.3595245955760977,-0.6727272727272727,-1.8711578595876117,High Elastic,75.58181818181818,30.1231884057971,0,1,57.651999999999994,24.708000000000006,0.30000000000000004,0.0,0.0,6224.918545454545
2023-01-10,6,97,56.84,5513.48,3,4243,04-02-2022,S004,57.154705882352935,27.76,10,1,2023,1,0,3,0,82.36,98.8,-0.30985915492957744,-0.30985915492957744,54.0,144.0,34.0,130.28571428571428,107.63333333333334,106.9543738948447,-0.3098591549295774,0.7962962962962963,-2.5698653198653205,High Elastic,43.295918367346935,32.31882480957563,0,1,39.788,17.052000000000007,0.3000000000000001,0.0,-0.0,2460.94
2023-01-10,10,328,92.12,30215.36,3,4141,08-02-2022,S004,57.14274509803922,29.26,10,1,2023,1,0,3,0,56.84,23.76,0.6206896551724138,0.6206896551724138,97.0,200.0,126.0,148.57142857142858,114.36666666666666,129.43834715526083,0.6206896551724137,2.381443298969072,3.8367697594501724,Low Elastic,12.586626139817628,27.68576886341929,0,1,64.484,27.63600000000001,0.3000000000000001,0.0,0.0,1159.48
2023-01-10,1,67,73.73,4939.91,1,4582,03-02-2022,S002,62.52392156862745,38.41,10,1,2023,1,0,3,0,92.12,90.79,-0.19963091619626575,-0.19963091619626575,328.0,49.0,144.0,151.14285714285714,111.8,127.29156632370801,-0.19963091619626572,-0.7957317073170732,3.9860144033740506,Low Elastic,67.38235294117646,30.11643192488263,0,1,51.611,22.119000000000007,0.3000000000000001,0.0,-0.0,4968.100882352941
2023-01-10,9,144,98.8,14227.2,0,1928,09-02-2022,S001,58.38823529411765,30.01,10,1,2023,1,0,3,0,73.73,60.8,0.34002441340024403,0.34002441340024403,67.0,324.0,63.0,125.42857142857143,114.5,102.27553820091029,0.3400244134002439,1.1492537313432836,3.3799153415213543,Low Elastic,13.296551724137931,15.249717514124294,0,0,69.16,29.64,0.3,0.0,0.0,1313.6993103448276
2023-01-10,0,96,48.08,4615.68,1,3849,06-02-2022,S002,54.62,24.87,10,1,2023,1,0,3,0,98.8,58.3,-0.5133603238866397,-0.5133603238866397,144.0,23.0,1.0,135.85714285714286,117.66666666666667,93.4298820353691,-0.5133603238866397,-0.33333333333333337,0.6493165089379601,Low Elastic,39.68041237113402,28.12421711899791,0,0,33.656,14.424,0.3,0.0,-0.0,1907.8342268041235
2023-01-10,8,242,48.3,11688.6,0,2686,05-02-2022,S001,56.76176470588235,38.88,10,1,2023,1,0,3,0,48.08,60.58,0.004575707154742073,0.004575707154742073,96.0,165.0,23.0,146.85714285714286,124.96666666666667,101.60778935270153,0.0045757071547420924,1.5208333333333335,332.37121212121247,Low Elastic,11.053497942386832,18.166183574879227,0,0,33.809999999999995,14.490000000000002,0.30000000000000004,0.0,0.0,533.883950617284
2023-01-10,19,63,95.0,5985.0,2,3197,05-02-2022,S003,56.9964,33.41,10,1,2023,1,0,3,0,48.3,82.36,0.9668737060041409,0.9668737060041409,242.0,54.0,44.0,148.14285714285714,125.6,100.28530728448193,0.9668737060041408,-0.7396694214876033,-0.7650114145150158,Medium Elastic,49.953125,21.435823754789272,0,0,66.5,28.5,0.3,0.0,0.0,4745.546875
2023-01-10,5,23,27.88,641.24,0,2981,01-02-2022,S001,57.11627450980392,27.12,10,1,2023,1,0,3,0,95.0,56.84,-0.7065263157894738,-0.7065263157894738,63.0,97.0,97.0,137.57142857142858,123.13333333333334,110.00432891914984,-0.7065263157894737,-0.6349206349206349,0.8986510774353443,Low Elastic,124.20833333333333,21.512371134020615,0,0,19.516,8.364,0.30000000000000004,0.0,-0.0,3462.9283333333333
2023-01-10,11,72,46.94,3379.68,4,3006,04-02-2022,S005,58.3956862745098,34.22,10,1,2023,1,0,3,0,27.88,92.12,0.6836441893830703,0.6836441893830703,23.0,328.0,23.0,101.0,124.76666666666667,72.2034163550003,0.6836441893830703,2.130434782608696,3.116291801633287,Low Elastic,41.178082191780824,29.470588235294116,0,0,32.858,14.082,0.30000000000000004,0.0,0.0,1932.8991780821918
2023-01-10,4,200,23.76,4752.0,0,2214,09-02-2022,S001,58.20862745098039,30.64,10,1,2023,1,0,3,0,46.94,73.73,-0.493821900298253,-0.493821900298253,72.0,67.0,70.0,120.0,129.1,78.94935085230377,-0.493821900298253,1.7777777777777777,-3.600038347234206,High Elastic,11.014925373134329,18.297520661157026,0,0,16.632,7.128,0.3,0.0,-0.0,261.7146268656717
2023-01-10,2,34,26.87,913.58,2,1996,06-02-2022,S003,52.47,24.32,10,1,2023,1,0,3,0,23.76,98.8,0.13089225589225587,0.13089225589225587,200.0,144.0,135.0,104.28571428571429,125.73333333333333,84.15207322800558,0.13089225589225584,-0.83,-6.341093247588427,High Elastic,57.02857142857143,18.957937584803254,0,0,18.809,8.061,0.3,0.0,0.0,1532.3577142857143
2023-01-10,17,83,47.05,3905.15,4,2682,05-02-2022,S005,57.3886,25.92,10,1,2023,1,0,3,0,26.87,48.08,0.7510234462225529,0.7510234462225529,34.0,96.0,207.0,102.42857142857143,121.6,84.50810048521525,0.7510234462225529,1.4411764705882355,1.9189500378942466,Low Elastic,31.928571428571427,25.930939226519335,0,0,32.934999999999995,14.115000000000002,0.30000000000000004,0.0,0.0,1502.2392857142856
2023-01-10,18,149,50.18,7476.82,4,1797,09-02-2022,S005,55.3658,37.93,10,1,2023,1,0,3,0,47.05,48.3,0.06652497343251866,0.06652497343251866,83.0,242.0,46.0,89.14285714285714,125.03333333333333,63.64335150254427,0.06652497343251862,0.7951807228915662,11.953115978290151,Low Elastic,11.98,19.93502377179081,0,0,35.126,15.054000000000002,0.30000000000000004,0.0,0.0,601.1564
2023-01-10,16,116,60.49,7016.84,4,3065,04-02-2022,S005,52.1358,29.98,10,1,2023,1,0,3,0,50.18,95.0,0.2054603427660423,0.2054603427660423,149.0,63.0,83.0,96.71428571428571,126.13333333333334,63.165692918743176,0.2054603427660422,-0.2214765100671141,-1.0779525970094848,High Elastic,26.196581196581196,31.36695906432749,0,0,42.342999999999996,18.147000000000006,0.3000000000000001,0.0,0.0,1584.6311965811965
2023-01-10,7,250,63.54,15885.0,4,1753,08-02-2022,S005,54.893137254901966,25.88,10,1,2023,1,0,3,0,60.49,27.88,0.050421557282195356,0.050421557282195356,116.0,23.0,100.0,129.14285714285714,131.13333333333333,75.98339417580878,0.05042155728219533,1.1551724137931036,22.910288298473752,Low Elastic,6.98406374501992,13.469813391877059,0,0,44.477999999999994,19.062000000000005,0.3000000000000001,0.0,0.0,443.7674103585657
2023-01-11,0,96,48.08,4615.68,1,3546,07-02-2022,S002,54.62,37.22,11,1,2023,2,0,3,0,63.54,46.94,-0.24331129996852377,-0.24331129996852377,250.0,72.0,60.0,132.57142857142858,132.33333333333334,73.47529549188069,-0.24331129996852374,-0.616,2.5317360931435964,Low Elastic,36.55670103092783,26.5475935828877,0,0,33.656,14.424,0.3,0.0,-0.0,1757.6461855670102
2023-01-11,19,63,95.0,5985.0,2,1658,04-02-2022,S003,56.9964,24.83,11,1,2023,2,0,3,0,48.08,23.76,0.9758735440931781,0.9758735440931781,96.0,200.0,324.0,113.0,123.63333333333334,70.7153920067395,0.9758735440931781,-0.34375,-0.35224850809889174,Medium Elastic,25.90625,14.543859649122806,0,0,66.5,28.5,0.3,0.0,0.0,2461.09375
2023-01-11,7,177,97.09,17184.93,4,1190,04-02-2022,S005,54.893137254901966,26.58,11,1,2023,2,0,3,0,95.0,26.87,0.022000000000000037,0.022000000000000037,63.0,34.0,165.0,133.42857142857142,124.03333333333333,64.46926177866354,0.02200000000000002,1.8095238095238093,82.25108225108217,Low Elastic,6.685393258426966,8.852284803400638,0,0,67.963,29.12700000000001,0.3000000000000001,0.0,0.0,649.0848314606742
2023-01-11,12,67,87.82,5883.94,2,1562,31-01-2022,S003,56.28823529411764,38.38,11,1,2023,2,0,3,0,97.09,47.05,-0.09547842208260388,-0.09547842208260388,177.0,83.0,144.0,131.14285714285714,121.46666666666667,66.7967777951127,-0.09547842208260382,-0.6214689265536724,6.508998714034091,Low Elastic,22.970588235294116,11.820540540540541,0,0,61.47399999999999,26.346000000000004,0.30000000000000004,0.0,-0.0,2017.2770588235292
2023-01-11,5,23,27.88,641.24,0,2757,02-02-2022,S001,57.11627450980392,23.0,11,1,2023,2,0,3,0,87.82,50.18,-0.6825324527442497,-0.6825324527442497,67.0,149.0,63.0,113.14285714285714,120.13333333333334,77.32922813406128,-0.6825324527442496,-0.6567164179104478,0.9621761064547135,Low Elastic,114.875,24.153942428035045,0,0,19.516,8.364,0.30000000000000004,0.0,-0.0,3202.7149999999997
2023-01-11,14,49,90.79,4448.71,3,4251,06-02-2022,S004,56.78431372549019,29.7,11,1,2023,2,0,3,0,27.88,60.49,2.256456241032999,1.0,23.0,116.0,154.0,103.57142857142857,116.63333333333334,80.97706906455619,2.256456241032999,1.1304347826086958,0.5009779325883077,Low Elastic,85.02,40.65163934426229,0,1,63.553,27.23700000000001,0.3000000000000001,0.0,0.0,7718.9658
2023-01-11,2,34,26.87,913.58,2,1971,05-02-2022,S003,52.47,24.59,11,1,2023,2,0,3,0,90.79,63.54,-0.7040422954069832,-0.7040422954069832,49.0,250.0,34.0,72.71428571428571,116.63333333333334,51.76457696699238,-0.7040422954069832,-0.30612244897959184,0.43480690148399787,Low Elastic,56.31428571428572,26.73837209302326,0,0,18.809,8.061,0.3,0.0,-0.0,1513.1648571428573
2023-01-11,6,97,56.84,5513.48,3,1837,05-02-2022,S004,57.154705882352935,29.59,11,1,2023,2,0,3,0,26.87,48.08,1.115370301451433,1.0,34.0,96.0,67.0,72.85714285714286,117.63333333333334,51.84087374337396,1.1153703014514327,1.8529411764705883,1.6612789259848086,Low Elastic,18.744897959183675,24.872340425531913,0,0,39.788,17.052000000000007,0.3000000000000001,0.0,0.0,1065.46
2023-01-11,3,137,60.26,8255.62,1,4284,09-02-2022,S002,59.90313725490196,38.34,11,1,2023,2,0,3,0,56.84,95.0,0.0601688951442645,0.0601688951442645,97.0,63.0,144.0,83.42857142857143,117.4,56.80333658878919,0.06016889514426449,0.41237113402061865,6.853560016880704,Low Elastic,31.043478260869566,50.74111675126903,0,1,42.181999999999995,18.078000000000003,0.30000000000000004,0.0,0.0,1870.68
2023-01-11,13,48,83.95,4029.6,2,3967,07-02-2022,S003,56.10098039215686,28.08,11,1,2023,2,0,3,0,60.26,97.09,0.3931297709923665,0.3931297709923665,137.0,177.0,200.0,65.0,112.33333333333333,39.75340656262803,0.39312977099236646,-0.6496350364963503,-1.6524697044858618,High Elastic,80.95918367346938,60.10606060606061,0,0,58.765,25.185000000000002,0.30000000000000004,0.0,0.0,6796.523469387755
2023-01-11,15,32,63.74,2039.68,1,4974,07-02-2022,S002,54.23431372549019,35.97,11,1,2023,2,0,3,0,83.95,87.82,-0.24073853484216795,-0.24073853484216795,48.0,67.0,49.0,60.0,111.76666666666667,41.61730409337291,-0.240738534842168,-0.33333333333333337,1.3846280719115949,Low Elastic,150.72727272727272,81.54098360655738,0,1,44.618,19.122,0.3,0.0,-0.0,9607.356363636363
2023-01-11,18,149,50.18,7476.82,4,4072,08-02-2022,S005,55.3658,22.36,11,1,2023,2,0,3,0,63.74,27.88,-0.2127392532161908,-0.2127392532161908,32.0,23.0,324.0,78.0,105.93333333333334,49.45705207551538,-0.2127392532161908,3.65625,-17.186532079646014,High Elastic,27.14666666666667,51.54430379746835,0,1,35.126,15.054000000000002,0.30000000000000004,0.0,-0.0,1362.2197333333334
2023-01-11,16,75,60.17,4512.75,3,1960,01-02-2022,S004,52.1358,31.66,11,1,2023,2,0,3,0,50.18,90.79,0.1990833001195696,0.1990833001195696,149.0,49.0,23.0,81.71428571428571,107.66666666666667,47.866878895937305,0.19908330011956954,-0.49664429530201337,-2.4946557295550584,High Elastic,25.789473684210527,23.696027633851468,0,0,42.119,18.051000000000002,0.30000000000000004,0.0,0.0,1551.7526315789476
2023-01-11,4,200,23.76,4752.0,0,1201,01-02-2022,S001,58.20862745098039,39.13,11,1,2023,2,0,3,0,60.17,26.87,-0.6051188299817184,-0.6051188299817184,75.0,34.0,165.0,105.42857142857143,108.83333333333333,59.89673653563468,-0.6051188299817185,1.6666666666666665,-2.754279959718026,High Elastic,5.975124378109452,11.284563758389261,0,0,16.632,7.128,0.3,0.0,-0.0,141.96895522388058
2023-01-11,1,101,43.43,4386.43,1,1337,01-02-2022,S002,62.52392156862745,41.82,11,1,2023,2,0,3,0,23.76,56.84,0.8278619528619527,0.8278619528619527,200.0,97.0,54.0,106.0,110.4,59.82195806446703,0.8278619528619526,-0.495,-0.5979257752923235,Medium Elastic,13.107843137254902,12.495327102803738,0,0,30.400999999999996,13.029000000000003,0.3000000000000001,0.0,0.0,569.2736274509804
2023-01-11,10,116,95.99,11134.84,2,3734,31-01-2022,S003,57.14274509803922,39.48,11,1,2023,2,0,3,0,43.43,60.26,1.2102233479161868,1.0,101.0,137.0,97.0,103.0,111.03333333333333,58.52065162544637,1.210223347916187,0.14851485148514842,0.12271689497716887,Low Elastic,31.914529914529915,35.90384615384615,0,0,67.193,28.796999999999997,0.3,0.0,0.0,3063.4757264957266
2023-01-11,8,54,99.76,5387.04,0,1337,04-02-2022,S001,56.76176470588235,38.12,11,1,2023,2,0,3,0,95.99,83.95,0.039274924471299204,0.039274924471299204,116.0,48.0,328.0,103.85714285714286,101.9,57.61778825857266,0.0392749244712991,-0.5344827586206897,-13.608753315649867,High Elastic,24.30909090909091,12.750681198910081,0,0,69.832,29.92800000000001,0.3000000000000001,0.0,0.0,2425.0749090909094
2023-01-11,11,262,53.28,13959.36,1,2212,06-02-2022,S002,58.3956862745098,39.04,11,1,2023,2,0,3,0,99.76,63.74,-0.4659182036888533,-0.4659182036888533,54.0,32.0,67.0,136.71428571428572,108.4,73.26598639140055,-0.4659182036888533,3.851851851851852,-8.267227640721616,High Elastic,8.4106463878327,16.062240663900415,0,0,37.296,15.984000000000002,0.30000000000000004,0.0,-0.0,448.1192395437262
2023-01-11,9,144,98.8,14227.2,0,1223,10-02-2022,S001,58.38823529411765,31.93,11,1,2023,2,0,3,0,53.28,50.18,0.8543543543543543,0.8543543543543543,262.0,149.0,144.0,136.0,108.4,73.15052973150728,0.8543543543543544,-0.45038167938931295,-0.5271602785119199,Medium Elastic,8.434482758620689,8.927007299270073,0,0,69.16,29.64,0.3,0.0,0.0,833.3268965517241
2023-01-11,17,83,47.05,3905.15,4,2816,04-02-2022,S005,57.3886,24.29,11,1,2023,2,0,3,0,98.8,60.17,-0.5237854251012146,-0.5237854251012146,144.0,75.0,96.0,137.14285714285714,107.96666666666667,72.0935239149559,-0.5237854251012146,-0.42361111111111116,0.8087493290391842,Low Elastic,33.523809523809526,20.3846949327818,0,0,32.934999999999995,14.115000000000002,0.30000000000000004,0.0,-0.0,1577.2952380952381
2023-01-12,12,67,87.82,5883.94,2,1378,01-02-2022,S003,56.28823529411764,24.96,12,1,2023,3,0,3,0,47.05,23.76,0.8665249734325186,0.8665249734325186,83.0,200.0,242.0,118.14285714285714,102.13333333333334,70.2695490508491,0.8665249734325187,-0.19277108433734935,-0.22246454545185887,Low Elastic,20.264705882352942,11.565947242206235,0,0,61.47399999999999,26.346000000000004,0.30000000000000004,0.0,0.0,1779.6464705882352
2023-01-12,10,116,95.99,11134.84,2,2282,02-02-2022,S003,57.14274509803922,27.9,12,1,2023,3,0,3,0,87.82,43.43,0.09303120018219087,0.09303120018219087,67.0,101.0,63.0,120.28571428571429,103.9,69.88732428157665,0.09303120018219091,0.7313432835820894,7.86126893074407,Low Elastic,19.504273504273506,18.815076560659598,0,0,67.193,28.796999999999997,0.3,0.0,0.0,1872.2152136752138
2023-01-12,18,46,65.57,3016.22,0,1197,03-02-2022,S001,55.3658,24.74,12,1,2023,3,0,3,0,95.99,95.99,-0.316908011251172,-0.316908011251172,116.0,116.0,23.0,110.28571428571429,104.66666666666667,75.39388632533989,-0.3169080112511721,-0.603448275862069,1.9041748849441151,Low Elastic,25.46808510638298,10.75609756097561,0,0,45.898999999999994,19.671,0.30000000000000004,0.0,-0.0,1669.9423404255317
2023-01-12,2,34,26.87,913.58,2,1562,04-02-2022,S003,52.47,26.88,12,1,2023,3,0,3,0,65.57,99.76,-0.5902089370138782,-0.5902089370138782,46.0,54.0,72.0,107.42857142857143,103.4,78.20881694297152,-0.5902089370138782,-0.26086956521739135,0.44199528142905303,Low Elastic,44.628571428571426,14.405797101449275,0,0,18.809,8.061,0.3,0.0,-0.0,1199.1697142857142
2023-01-12,7,177,97.09,17184.93,4,1335,06-02-2022,S005,54.893137254901966,26.57,12,1,2023,3,0,3,0,26.87,53.28,2.6133234090063264,1.0,34.0,262.0,200.0,95.28571428571429,102.63333333333334,52.623550766156974,2.613323409006327,4.205882352941177,1.609399869318277,Low Elastic,7.5,13.864985163204746,0,0,67.963,29.12700000000001,0.3000000000000001,0.0,0.0,728.1750000000001
